,Unnamed: 0,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러),소비자물가총지수,인플레이션 반영가,직전 1달 수출(달러),직전 1달 수입(달러),직전 1달 평균기온(°C),직전 1달 평균 상대습도(%),직전 1달 합계 일사량(MJ/m2),직전 1달 평균 풍속(m/s),직전 1달 최대 풍속(m/s),직전 1달 최고기온(°C),직전 1달 최저기온(°C),직전 1달 평균 지면온도(°C),직전 2달 수출(달러),직전 2달 수입(달러),직전 2달 평균기온(°C),직전 2달 평균 상대습도(%),직전 2달 합계 일사량(MJ/m2),직전 2달 평균 풍속(m/s),직전 2달 최대 풍속(m/s),직전 2달 최고기온(°C),직전 2달 최저기온(°C),직전 2달 평균 지면온도(°C),직전 3달 수출(달러),직전 3달 수입(달러),직전 3달 평균기온(°C),직전 3달 평균 상대습도(%),직전 3달 합계 일사량(MJ/m2),직전 3달 평균 풍속(m/s),직전 3달 최대 풍속(m/s),직전 3달 최고기온(°C),직전 3달 최저기온(°C),직전 3달 평균 지면온도(°C),직전 4달 수출(달러),직전 4달 수입(달러),직전 4달 평균기온(°C),직전 4달 평균 상대습도(%),직전 4달 합계 일사량(MJ/m2),직전 4달 평균 풍속(m/s),직전 4달 최대 풍속(m/s),직전 4달 최고기온(°C),직전 4달 최저기온(°C),직전 4달 평균 지면온도(°C),직전 5달 수출(달러),직전 5달 수입(달러),직전 5달 평균기온(°C),직전 5달 평균 상대습도(%),직전 5달 합계 일사량(MJ/m2),직전 5달 평균 풍속(m/s),직전 5달 최대 풍속(m/s),직전 5달 최고기온(°C),직전 5달 최저기온(°C),직전 5달 평균 지면온도(°C),직전 6달 수출(달러),직전 6달 수입(달러),직전 6달 평균기온(°C),직전 6달 평균 상대습도(%),직전 6달 합계 일사량(MJ/m2),직전 6달 평균 풍속(m/s),직전 6달 최대 풍속(m/s),직전 6달 최고기온(°C),직전 6달 최저기온(°C),직전 6달 평균 지면온도(°C),가격
900,900,2001-11-01,무,925,12.812,6.68,18.58533333333333,36.54666666666667,63.12800000000001,5.501333333333334,2.352,10.840454545454548,6.1946666666666665,13.410666666666666,2001,11,1,5650.0,4830,75000.0,13404,65.7,14.079147640791476,85489.0,27554.0,15.468577777777774,70.81977777777777,337.31636363636375,1.833511111111111,6.816,24.408,0.0,16.716622222222224,2849.633333333333,918.4666666666668,16.38,76.79866666666666,10.018181818181818,2.305333333333333,5.426666666666667,20.8,0.0,18.10533333333333,41296.96666666667,0.0,24.926528735632186,72.2633103448276,487.9913636363637,1.7757241379310345,5.706666666666667,33.614666666666665,0.0,28.71590804597702,2848.0666666666666,0.0,27.628,77.542,38.154545454545456,2.033333333333333,5.217333333333333,32.936,0.0,30.828000000000003,4188.6,2469.6,21.475950617283956,73.67288888888889,374.0896837944664,1.905185185185185,6.929333333333334,29.496,0.0,24.745185185185186,465.4,274.40000000000003,20.83911111111111,52.43866666666667,73.41227272727272,2.32,6.3533333333333335,30.33066666666667,0.0,26.34933333333333,1
901,901,2001-11-02,무,925,8.604,2.806666666666666,15.301333333333332,25.85333333333333,56.65733333333333,3.7426666666666666,1.606666666666667,11.318636363636363,6.649333333333333,9.490666666666666,2001,11,2,5650.0,4830,75000.0,13404,65.7,14.079147640791476,82800.36666666667,27082.33333333333,15.331377777777776,70.59204444444444,330.05409090909103,1.8615111111111111,6.816,23.91733333333333,0.0,16.51506666666667,5699.266666666666,1836.9333333333332,16.653999999999996,73.37933333333334,28.120909090909088,1.9086666666666663,5.426666666666667,24.408,0.0,18.78133333333333,39872.93333333333,0.0,24.811761904761905,72.16585714285715,466.5886363636364,1.7930476190476192,5.706666666666667,33.614666666666665,0.0,28.5774761904762,4272.1,0.0,27.798666666666666,76.692,59.55727272727273,1.7857777777777777,5.217333333333333,33.58933333333333,0.0,31.416,4033.4666666666662,2378.133333333333,21.45594871794872,74.16651282051282,356.9142292490119,1.8971282051282052,6.929333333333334,29.496,0.0,24.67753846153846,620.5333333333333,365.8666666666667,21.12833333333333,54.53866666666666,90.58772727272726,2.2686666666666664,6.3533333333333335,30.33066666666667,0.0,26.388,1
902,902,2001-11-03,무,925,8.952,4.773333333333333,14.553333333333333,30.506666666666668,58.03466666666667,4.417333333333334,1.92,6.132272727272727,3.1333333333333333,9.478666666666667,2001,11,3,5650.0,4830,75000.0,13404,65.7,14.079147640791476,80111.73333333334,26610.666666666664,15.022488888888889,70.10031111111111,332.9568181818183,1.8726222222222224,6.816,23.91733333333333,0.0,16.198,8548.9,2755.4,17.05955555555555,72.72266666666667,36.53681818181818,1.696888888888889,5.426666666666667,24.408,0.0,18.855111111111107,38448.9,0.0,24.694666666666667,72.04024691358025,447.5672727272728,1.8133333333333332,5.706666666666667,32.89066666666667,0.0,28.43585185185186,5696.133333333333,0.0,27.84233333333333,76.40833333333333,78.57863636363638,1.6506666666666665,5.217333333333333,33.614666666666665,0.0,31.662333333333336,3878.3333333333335,2286.666666666667,21.505386666666663,74.18021333333333,348.75650197628465,1.90992,6.929333333333334,29.496,0.0,24.746080000000003,775.6666666666666,457.3333333333333,20.946666666666665,58.395733333333325,98.74545454545454,2.1304,6.3533333333333335,30.33066666666667,0.0,25.7032,1
903,903,2001-11-04,무,925,8.678666666666667,1.7840000000000005,16.229333333333333,32.14666666666667,62.27466666666667,3.888,1.5013333333333332,12.39909090909091,7.286666666666667,9.085333333333333,2001,11,4,5650.0,4830,75000.0,13404,65.7,14.079147640791476,77423.1,26139.000000000004,14.73871111111111,69.58555555555556,331.41772727272735,1.8643555555555555,6.816,23.91733333333333,0.0,15.895466666666668,11398.533333333333,3673.866666666667,17.160999999999998,72.91133333333333,44.20818181818181,1.8146666666666669,5.602666666666667,24.408,0.0,18.779999999999998,37024.86666666667,0.0,24.65297435897436,71.78589743589744,435.5886363636364,1.8347179487179488,5.706666666666667,32.89066666666667,0.0,28.42133333333334,7120.166666666666,0.0,27.4296,76.85733333333333,90.55727272727272,1.5719999999999998,5.217333333333333,33.614666666666665,0.0,31.092533333333336,3723.2,2195.2000000000003,21.49877777777777,74.38672222222223,329.9042292490119,1.9183333333333328,6.929333333333334,29.496,0.0,24.661,930.8,548.8000000000001,21.06622222222222,60.20044444444444,117.59772727272728,2.06,6.3533333333333335,30.33066666666667,0.0,25.884000000000004,1
904,904,2001-11-05,무,953,9.608,6.168,13.546666666666669,53.586666666666666,72.86133333333333,6.614666666666667,2.230666666666667,3.0595454545454546,0.7626666666666667,9.590666666666666,2001,11,5,5650.0,4830,75000.0,13404,65.7,14.505327245053271,74734.46666666667,25667.333333333336,14.524133333333332,69.58795555555555,325.37318181818193,1.8376,6.816,23.91733333333333,0.0,15.594755555555558,14248.166666666666,4592.333333333333,16.752,70.7696,62.65181818181817,1.9125333333333332,5.602666666666667,24.408,0.0,18.64533333333333,35600.833333333336,0.0,24.5656,71.68480000000001,414.8945454545455,1.848053333333333,5.706666666666667,32.89066666666667,0.0,28.312586666666675,8544.2,0.0,27.33088888888889,76.43333333333332,111.25136363636364,1.5602222222222222,5.217333333333333,33.614666666666665,0.0,31.100444444444445,3568.066666666667,2103.7333333333336,21.472753623188403,74.71368115942029,309.67377470355734,1.9256811594202896,6.929333333333334,29.42,0.0,24.532405797101447,1085.9333333333334,640.2666666666667,21.21352380952381,61.1527619047619,137.8281818181818,2.0156190476190474,6.3533333333333335,30.33066666666667,0.0,26.13180952380953,1
905,905,2001-11-06,무,932,6.169333333333333,1.628,10.902666666666669,35.6,56.23333333333333,6.589333333333333,3.445333333333333,12.473636363636365,8.066666666666666,7.391999999999999,2001,11,6,5650.0,4830,75000.0,13404,65.7,14.185692541856923,72045.83333333334,25195.666666666668,14.32822222222222,69.72746666666667,314.55409090909103,1.8548,6.816,23.91733333333333,0.0,15.326133333333336,17097.8,5510.8,16.540888888888887,70.42066666666666,76.53045454545453,1.8795555555555556,5.602666666666667,24.408,0.0,18.47933333333333,34176.8,0.0,24.504944444444444,71.2543888888889,405.1009090909091,1.8385,5.069333333333333,32.89066666666667,0.0,28.33255555555556,9968.233333333334,0.0,27.143809523809523,77.23066666666666,121.045,1.634095238095238,5.706666666666667,33.614666666666665,0.0,30.633714285714284,3412.933333333333,2012.2666666666664,21.45175757575758,75.05339393939393,289.36513833992103,1.9287272727272724,6.929333333333334,29.42,0.0,24.37781818181818,1241.0666666666666,731.7333333333333,21.303666666666665,61.91366666666666,158.13681818181817,1.996,6.3533333333333335,30.33066666666667,0.0,26.357000000000006,1
906,906,2001-11-07,무,932,5.094666666666667,-0.8466666666666667,13.258666666666668,27.01333333333333,61.348000000000006,3.368,1.4706666666666666,13.123636363636365,8.288,6.197333333333334,2001,11,7,5650.0,4830,75000.0,13404,65.7,14.185692541856923,69357.2,24724.0,13.98022222222222,69.48866666666666,314.8795454545456,1.891911111111111,6.816,23.91733333333333,0.0,14.978711111111114,19947.43333333333,6429.266666666666,16.550666666666665,69.41733333333333,88.67863636363634,1.944190476190476,5.602666666666667,24.408,0.0,18.384380952380948,32752.76666666667,0.0,24.41304347826087,70.94892753623189,388.2072727272728,1.827768115942029,5.069333333333333,32.89066666666667,0.0,28.30191304347827,11392.266666666666,0.0,27.078166666666668,77.36183333333332,137.93863636363636,1.6905,5.706666666666667,33.614666666666665,0.0,30.434166666666663,3257.8,1920.8,21.422920634920636,75.44380952380952,269.2505928853755,1.935936507936508,6.929333333333334,29.42,0.0,24.187873015873016,1396.2,823.1999999999999,21.387407407407405,62.46266666666666,178.25136363636364,1.9717037037037035,6.3533333333333335,30.33066666666667,0.0,26.580296296296304,1
986,986,2001-12-01,무,733,3.4346666666666668,-1.908,9.74,32.38666666666666,58.044,4.592,1.8573333333333333,9.627727272727272,6.6226666666666665,3.046666666666667,2001,12,1,10060.0,4650,174300.0,15447,65.7,11.156773211567732,4669.0,12957.2,6.943310344827584,62.47903448275861,284.1218181818182,1.945885057471264,6.614666666666667,18.58533333333333,-2.889333333333333,7.117057471264368,85489.0,27554.0,15.468577777777774,70.81977777777777,337.31636363636375,1.833511111111111,6.816,24.408,0.0,16.716622222222224,2849.633333333333,918.4666666666668,16.38,76.79866666666666,10.018181818181818,2.305333333333333,5.426666666666667,20.8,0.0,18.10533333333333,41296.96666666667,0.0,24.926528735632186,72.2633103448276,487.9913636363637,1.7757241379310345,5.706666666666667,33.614666666666665,0.0,28.71590804597702,2848.0666666666666,0.0,27.628,77.542,38.154545454545456,2.033333333333333,5.217333333333333,32.936,0.0,30.828000000000003,4188.6,2469.6,21.475950617283956,73.67288888888889,374.0896837944664,1.905185185185185,6.929333333333334,29.496,0.0,24.745185185185186,1
987,987,2001-12-02,무,733,4.949333333333334,0.2279999999999999,10.654666666666667,40.92,65.86933333333333,4.432,1.6786666666666668,8.589545454545455,6.029333333333333,4.472,2001,12,2,10060.0,4650,174300.0,15447,65.7,11.156773211567732,4663.0,13025.3,6.619954022988503,62.30372413793104,282.90909090909093,1.928827586206896,6.614666666666667,16.229333333333333,-2.889333333333333,6.75967816091954,82800.36666666667,27082.33333333333,15.331377777777776,70.59204444444444,330.05409090909103,1.8615111111111111,6.816,23.91733333333333,0.0,16.51506666666667,5699.266666666666,1836.9333333333332,16.653999999999996,73.37933333333334,28.120909090909088,1.9086666666666663,5.426666666666667,24.408,0.0,18.78133333333333,39872.93333333333,0.0,24.811761904761905,72.16585714285715,466.5886363636364,1.7930476190476192,5.706666666666667,33.614666666666665,0.0,28.5774761904762,4272.1,0.0,27.798666666666666,76.692,59.55727272727273,1.7857777777777777,5.217333333333333,33.58933333333333,0.0,31.416,4033.4666666666662,2378.133333333333,21.45594871794872,74.16651282051282,356.9142292490119,1.8971282051282052,6.929333333333334,29.496,0.0,24.67753846153846,1
988,988,2001-12-03,무,733,3.4346666666666668,1.116,6.148000000000001,50.22666666666667,72.164,4.771999999999999,2.049333333333333,2.0031818181818184,0.2066666666666666,3.1933333333333334,2001,12,3,10060.0,4650,174300.0,15447,65.7,11.156773211567732,4657.0,13093.4,6.493931034482756,62.62137931034483,280.18,1.931310344827586,6.614666666666667,16.229333333333333,-2.889333333333333,6.586620689655174,80111.73333333334,26610.666666666664,15.022488888888889,70.10031111111111,332.9568181818183,1.8726222222222224,6.816,23.91733333333333,0.0,16.198,8548.9,2755.4,17.05955555555555,72.72266666666667,36.53681818181818,1.696888888888889,5.426666666666667,24.408,0.0,18.855111111111107,38448.9,0.0,24.694666666666667,72.04024691358025,447.5672727272728,1.8133333333333332,5.706666666666667,32.89066666666667,0.0,28.43585185185186,5696.133333333333,0.0,27.84233333333333,76.40833333333333,78.57863636363638,1.6506666666666665,5.217333333333333,33.614666666666665,0.0,31.662333333333336,3878.3333333333335,2286.666666666667,21.505386666666663,74.18021333333333,348.75650197628465,1.90992,6.929333333333334,29.496,0.0,24.746080000000003,1
989,989,2001-12-04,무,767,3.5173333333333336,-0.2893333333333334,8.741333333333333,36.10666666666667,66.22,4.802666666666666,2.026666666666667,10.350909090909092,7.223999999999999,3.856,2001,12,4,10060.0,4650,174300.0,15447,65.7,11.674277016742767,4651.0,13161.500000000002,6.303678160919538,63.10859770114942,276.0509090909091,1.935770114942528,6.614666666666667,16.229333333333333,-2.889333333333333,6.369885057471264,77423.1,26139.000000000004,14.73871111111111,69.58555555555556,331.41772727272735,1.8643555555555555,6.816,23.91733333333333,0.0,15.895466666666668,11398.533333333333,3673.866666666667,17.160999999999998,72.91133333333333,44.20818181818181,1.8146666666666669,5.602666666666667,24.408,0.0,18.779999999999998,37024.86666666667,0.0,24.65297435897436,71.78589743589744,435.5886363636364,1.8347179487179488,5.706666666666667,32.89066666666667,0.0,28.42133333333334,7120.166666666666,0.0,27.4296,76.85733333333333,90.55727272727272,1.5719999999999998,5.217333333333333,33.614666666666665,0.0,31.092533333333336,3723.2,2195.2000000000003,21.49877777777777,74.38672222222223,329.9042292490119,1.9183333333333328,6.929333333333334,29.496,0.0,24.661,1
990,990,2001-12-05,무,767,3.673333333333333,0.6133333333333333,7.521333333333334,31.773333333333333,53.89333333333333,4.833333333333333,2.172,4.918636363636363,2.2666666666666666,3.5226666666666664,2001,12,5,10060.0,4650,174300.0,15447,65.7,11.674277016742767,4645.0,13229.6,6.125701149425285,63.24464367816092,274.00272727272727,1.953885057471264,6.614666666666667,15.807999999999998,-2.889333333333333,6.189563218390805,74734.46666666667,25667.333333333336,14.524133333333332,69.58795555555555,325.37318181818193,1.8376,6.816,23.91733333333333,0.0,15.594755555555558,14248.166666666666,4592.333333333333,16.752,70.7696,62.65181818181817,1.9125333333333332,5.602666666666667,24.408,0.0,18.64533333333333,35600.833333333336,0.0,24.5656,71.68480000000001,414.8945454545455,1.848053333333333,5.706666666666667,32.89066666666667,0.0,28.312586666666675,8544.2,0.0,27.33088888888889,76.43333333333332,111.25136363636364,1.5602222222222222,5.217333333333333,33.614666666666665,0.0,31.100444444444445,3568.066666666667,2103.7333333333336,21.472753623188403,74.71368115942029,309.67377470355734,1.9256811594202896,6.929333333333334,29.42,0.0,24.532405797101447,1
991,991,2001-12-06,무,844,1.92,-1.7226666666666666,5.808000000000001,28.626666666666665,44.84666666666666,6.513333333333334,3.0933333333333333,9.44590909090909,6.976000000000001,2.0853333333333333,2001,12,6,10060.0,4650,174300.0,15447,65.7,12.846270928462708,4639.0,13297.7,5.9210574712643655,62.59057471264368,275.8618181818182,1.9518620689655164,6.589333333333333,15.807999999999998,-2.889333333333333,5.98032183908046,72045.83333333334,25195.666666666668,14.32822222222222,69.72746666666667,314.55409090909103,1.8548,6.816,23.91733333333333,0.0,15.326133333333336,17097.8,5510.8,16.540888888888887,70.42066666666666,76.53045454545453,1.8795555555555556,5.602666666666667,24.408,0.0,18.47933333333333,34176.8,0.0,24.504944444444444,71.2543888888889,405.1009090909091,1.8385,5.069333333333333,32.89066666666667,0.0,28.33255555555556,9968.233333333334,0.0,27.143809523809523,77.23066666666666,121.045,1.634095238095238,5.706666666666667,33.614666666666665,0.0,30.633714285714284,3412.933333333333,2012.2666666666664,21.45175757575758,75.05339393939393,289.36513833992103,1.9287272727272724,6.929333333333334,29.42,0.0,24.37781818181818,1
992,992,2001-12-07,무,833,0.1346666666666667,-4.588,5.8933333333333335,26.04,50.764,4.281333333333333,1.8666666666666667,10.57681818181818,7.752,0.6146666666666667,2001,12,7,10060.0,4650,174300.0,15447,65.7,12.678843226788432,4633.0,13365.8,5.774528735632182,62.19793103448276,272.83409090909095,1.939724137931034,6.513333333333334,15.807999999999998,-2.889333333333333,5.797333333333333,69357.2,24724.0,13.98022222222222,69.48866666666666,314.8795454545456,1.891911111111111,6.816,23.91733333333333,0.0,14.978711111111114,19947.43333333333,6429.266666666666,16.550666666666665,69.41733333333333,88.67863636363634,1.944190476190476,5.602666666666667,24.408,0.0,18.384380952380948,32752.76666666667,0.0,24.41304347826087,70.94892753623189,388.2072727272728,1.827768115942029,5.069333333333333,32.89066666666667,0.0,28.30191304347827,11392.266666666666,0.0,27.078166666666668,77.36183333333332,137.93863636363636,1.6905,5.706666666666667,33.614666666666665,0.0,30.434166666666663,3257.8,1920.8,21.422920634920636,75.44380952380952,269.2505928853755,1.935936507936508,6.929333333333334,29.42,0.0,24.187873015873016,1
993,993,2001-12-08,무,867,2.4426666666666663,-1.9733333333333327,8.411999999999999,26.88,49.617333333333335,4.421333333333334,1.7933333333333332,9.252272727272729,6.976000000000001,2.132,2001,12,8,10060.0,4650,174300.0,15447,65.7,13.19634703196347,4627.0,13433.899999999998,5.603494252873562,61.83296551724138,270.2872727272727,1.953379310344827,6.513333333333334,15.807999999999998,-4.588,5.604827586206897,66668.56666666667,24252.33333333333,13.542666666666666,69.306,316.5636363636365,1.8692,6.816,23.91733333333333,-0.8466666666666667,14.514000000000005,22797.066666666666,7347.733333333334,16.7595,69.09366666666666,100.1181818181818,1.9701666666666664,5.602666666666667,24.408,0.0,18.603666666666665,31328.73333333333,0.0,24.39357575757576,70.89272727272727,369.1245454545455,1.8284848484848484,5.069333333333333,32.89066666666667,0.0,28.296424242424248,12816.3,0.0,26.82962962962963,76.78666666666666,157.02136363636365,1.7039999999999995,5.706666666666667,33.614666666666665,0.0,30.21066666666666,3102.6666666666665,1829.3333333333333,21.378866666666667,75.86373333333334,249.0205928853755,1.9425333333333332,6.929333333333334,28.78533333333333,0.0,23.968666666666667,1
994,994,2001-12-09,무,867,2.4426666666666663,-2.486666666666667,7.438666666666666,35.76,56.972,4.021333333333334,1.7959999999999998,6.256363636363636,3.388,1.856,2001,12,9,10060.0,4650,174300.0,15447,65.7,13.19634703196347,4621.0,13502.0,5.432137931034482,61.39714942528735,267.39454545454544,1.9668965517241377,6.513333333333334,15.807999999999998,-4.588,5.407954022988507,63979.93333333333,23780.666666666668,13.2516,68.57306666666666,326.6513636363637,1.8499111111111115,6.816,23.91733333333333,-0.8466666666666667,14.228000000000003,25646.7,8266.199999999999,16.691111111111113,70.77703703703703,102.17545454545451,1.9712592592592597,5.602666666666667,24.408,0.0,18.36118518518518,29904.7,0.0,24.40215873015873,70.85187301587302,353.96318181818185,1.847746031746032,5.069333333333333,32.89066666666667,0.0,28.33396825396826,14240.333333333332,0.0,26.568,76.28306666666666,172.18272727272728,1.6759999999999995,5.706666666666667,33.614666666666665,0.0,29.940399999999997,2947.5333333333333,1737.8666666666666,21.375719298245613,76.30701754385964,230.11650197628452,1.9287719298245616,6.929333333333334,28.78533333333333,0.0,23.772491228070173,1
995,995,2001-12-11,무,867,4.870666666666667,-0.1213333333333334,11.444,43.70666666666666,68.03466666666667,4.022666666666667,1.792,8.200909090909091,5.8,3.965333333333333,2001,12,11,10060.0,4650,174300.0,15447,65.7,13.19634703196347,4454.0,13123.3,5.1138095238095245,60.842666666666666,252.6622727272727,1.9688571428571424,6.513333333333334,15.807999999999998,-4.588,5.031476190476191,58602.66666666666,22837.33333333333,12.743599999999995,68.30071111111111,326.59181818181827,1.7854222222222225,6.614666666666667,23.91733333333333,-0.8466666666666667,13.717155555555555,31345.966666666664,10103.133333333331,16.567999999999998,70.82351515151514,123.22363636363634,2.125818181818182,6.816,24.408,0.0,18.034666666666663,27056.63333333333,0.0,24.55382456140351,70.71291228070176,335.7168181818182,1.8058947368421048,5.069333333333333,32.89066666666667,0.0,28.70891228070176,17088.4,0.0,25.96688888888889,75.59788888888889,190.4290909090909,1.770888888888889,5.706666666666667,33.614666666666665,0.0,29.078999999999997,2637.2666666666664,1554.9333333333334,21.53411764705882,76.47356862745099,209.83332015810277,1.947372549019608,6.929333333333334,28.78533333333333,0.0,23.808078431372543,1
996,996,2001-12-12,무,878,5.950666666666667,0.8306666666666668,11.233333333333333,48.8,73.81866666666666,4.437333333333333,1.836,4.705,2.512,4.462666666666666,2001,12,12,10060.0,4650,174300.0,15447,65.7,13.363774733637747,4448.0,13191.4,5.029809523809525,60.84552380952381,252.1872727272727,1.9772857142857136,6.513333333333334,15.807999999999998,-4.588,4.899761904761904,55914.03333333333,22365.666666666664,12.47862222222222,68.25333333333334,321.13545454545465,1.7663111111111112,6.614666666666667,23.91733333333333,-0.8466666666666667,13.41537777777778,34195.6,11021.6,16.451666666666664,70.70288888888888,137.35590909090908,2.1261111111111117,6.816,24.408,0.0,17.924,25632.6,0.0,24.60259259259259,70.32703703703703,325.53681818181815,1.7763703703703704,5.069333333333333,32.89066666666667,0.0,28.90037037037037,18512.43333333333,0.0,25.790666666666667,75.75641025641026,200.60909090909087,1.8144615384615383,5.706666666666667,33.614666666666665,0.0,28.78543589743589,2482.133333333333,1463.4666666666667,21.67333333333333,76.96983333333334,197.27922924901185,1.92425,6.929333333333334,28.78533333333333,0.0,23.95125,1
997,997,2001-12-14,무,900,-1.884,-5.233333333333333,1.68,42.06666666666667,56.49333333333333,6.836,3.676,8.186363636363636,5.510666666666666,-0.8986666666666667,2001,12,14,10060.0,4650,174300.0,15447,65.7,13.6986301369863,4281.0,12812.7,4.94962962962963,61.540691358024695,236.41318181818176,1.960592592592592,6.513333333333334,15.807999999999998,-4.588,4.731012345679012,50536.76666666666,21422.33333333333,11.879644444444445,67.47657777777778,310.4172727272728,1.8068,6.614666666666667,22.312,-0.8466666666666667,12.72417777777778,39894.86666666667,12858.533333333333,16.32390476190476,70.54514285714285,168.5531818181818,2.0401904761904763,6.816,24.408,0.0,17.838761904761903,22784.533333333333,0.0,24.53933333333333,68.93741666666666,302.0390909090909,1.8291666666666668,5.069333333333333,32.89066666666667,0.0,29.116666666666667,21360.5,0.0,25.69973333333333,76.51475555555554,224.1068181818181,1.7530666666666666,5.706666666666667,33.614666666666665,0.0,28.57004444444444,2171.866666666667,1280.5333333333333,21.88285714285714,78.80580952380953,154.6574110671937,1.950190476190476,6.929333333333334,28.78533333333333,0.0,23.722571428571428,1
998,998,2001-12-15,무,900,-2.4653333333333336,-5.8293333333333335,1.4626666666666668,30.986666666666668,46.76133333333333,6.504,3.336,9.789545454545454,7.317333333333333,-1.5066666666666666,2001,12,15,10060.0,4650,174300.0,15447,65.7,13.6986301369863,4275.0,12880.8,4.691555555555557,61.62444444444445,232.7845454545454,2.0169876543209875,6.836,15.807999999999998,-5.233333333333333,4.481827160493827,47848.13333333333,20950.666666666668,11.484488888888889,66.92942222222223,312.0159090909092,1.8244444444444443,6.614666666666667,22.254666666666665,-0.8466666666666667,12.329244444444448,42744.5,13777.0,16.36488888888889,70.55191111111111,178.76954545454544,2.0124444444444447,6.816,24.408,0.0,17.827999999999996,21360.5,0.0,24.37742222222222,68.53288888888889,280.2454545454545,1.857866666666667,5.069333333333333,32.425333333333334,0.0,29.04417777777778,22784.533333333333,0.0,25.779,76.42041666666665,245.9004545454545,1.7309166666666669,5.706666666666667,33.614666666666665,0.0,28.672166666666666,2016.7333333333331,1189.0666666666666,21.84133333333333,79.90235897435898,136.48604743083004,1.9493333333333327,6.929333333333334,28.78533333333333,0.0,23.462871794871795,1
999,999,2001-12-16,무,900,-2.084,-6.688000000000001,3.030666666666667,28.14666666666667,50.998666666666665,4.078666666666666,1.7586666666666668,7.361818181818182,4.577333333333334,-1.6773333333333331,2001,12,16,10060.0,4650,174300.0,15447,65.7,13.6986301369863,4269.0,12948.9,4.418666666666668,61.16469135802469,232.7363636363636,2.0598024691358026,6.836,15.807999999999998,-5.8293333333333335,4.241234567901235,45159.5,20479.0,11.06737777777778,66.71546666666667,314.61545454545467,1.8350666666666664,6.614666666666667,22.254666666666665,-0.9106666666666666,11.899333333333336,45594.13333333333,14695.466666666667,16.430583333333335,70.24199999999999,186.0077272727273,2.003,6.816,24.408,0.0,17.831666666666663,19936.466666666667,0.0,24.181809523809523,68.29828571428571,259.385,1.8613333333333333,5.069333333333333,31.46133333333333,0.0,28.929714285714287,24208.566666666666,0.0,25.857647058823527,76.14964705882352,266.7609090909091,1.7355294117647062,5.706666666666667,33.614666666666665,0.0,28.788313725490195,1861.6,1097.6,21.922777777777775,79.30888888888889,132.7828656126482,1.9458888888888888,6.929333333333334,28.78533333333333,0.0,23.61033333333333,1
1000,1000,2001-12-17,무,900,0.1,-3.952,5.488,28.546666666666667,51.870666666666665,5.466666666666667,2.281333333333333,8.09590909090909,5.458666666666667,0.2013333333333333,2001,12,17,10060.0,4650,174300.0,15447,65.7,13.6986301369863,4263.0,13017.0,4.072987654320987,60.81743209876543,230.6622727272727,2.0349629629629638,6.836,15.807999999999998,-6.688000000000001,3.931851851851852,42470.86666666667,20007.33333333333,10.829111111111112,66.95271111111113,308.7195454545455,1.8185333333333331,6.614666666666667,22.254666666666665,-0.9106666666666666,11.570400000000005,48443.76666666666,15613.933333333332,16.310980392156864,69.2429019607843,201.33954545454543,2.0572549019607846,6.816,24.408,0.0,17.755921568627446,18512.43333333333,0.0,24.008,68.24164102564102,240.31000000000003,1.811692307692308,4.884,31.46133333333333,0.0,28.859589743589744,25632.6,0.0,25.89007407407407,75.75437037037037,285.83590909090907,1.7783703703703706,5.706666666666667,33.614666666666665,0.0,28.846814814814813,1706.4666666666665,1006.1333333333332,22.00375757575757,78.86872727272727,124.61604743083004,1.952121212121212,6.929333333333334,28.78533333333333,0.0,23.734666666666666,1
1001,1001,2001-12-18,무,900,-1.9466666666666668,-6.144,3.569333333333333,23.64,46.70133333333333,5.032,2.6173333333333333,10.223636363636365,7.636000000000001,-1.5773333333333333,2001,12,18,10060.0,4650,174300.0,15447,65.7,13.6986301369863,4257.0,13085.1,3.826222222222222,60.52459259259258,227.3654545454545,2.0520987654320995,6.836,15.807999999999998,-6.688000000000001,3.680444444444444,39782.23333333334,19535.666666666668,10.626266666666668,66.87235555555556,304.67681818181825,1.8194666666666663,6.614666666666667,22.254666666666665,-0.9106666666666666,11.286222222222223,51293.4,16532.399999999998,16.118592592592595,68.85096296296295,216.775,2.0424444444444445,6.816,24.408,0.0,17.6314074074074,17088.4,0.0,23.855222222222224,68.17977777777777,223.19045454545457,1.753,4.713333333333333,31.46133333333333,0.0,28.814,27056.63333333333,0.0,25.88750877192982,75.3980350877193,302.95545454545453,1.8171929824561408,5.706666666666667,33.614666666666665,0.0,28.87628070175439,1551.3333333333333,914.6666666666666,22.101466666666667,79.16199999999999,107.31422924901185,1.9516,6.929333333333334,28.78533333333333,0.0,23.746,1
