,Unnamed: 0,Unnamed: 0.1,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러),소비자물가총지수,인플레이션 반영가,직전 1달 수출(달러),직전 1달 수입(달러),직전 1달 평균기온(°C),직전 1달 평균 상대습도(%),직전 1달 합계 일사량(MJ/m2),직전 1달 평균 풍속(m/s),직전 1달 최대 풍속(m/s),직전 1달 최고기온(°C),직전 1달 최저기온(°C),직전 1달 평균 지면온도(°C),직전 2달 수출(달러),직전 2달 수입(달러),직전 2달 평균기온(°C),직전 2달 평균 상대습도(%),직전 2달 합계 일사량(MJ/m2),직전 2달 평균 풍속(m/s),직전 2달 최대 풍속(m/s),직전 2달 최고기온(°C),직전 2달 최저기온(°C),직전 2달 평균 지면온도(°C),직전 3달 수출(달러),직전 3달 수입(달러),직전 3달 평균기온(°C),직전 3달 평균 상대습도(%),직전 3달 합계 일사량(MJ/m2),직전 3달 평균 풍속(m/s),직전 3달 최대 풍속(m/s),직전 3달 최고기온(°C),직전 3달 최저기온(°C),직전 3달 평균 지면온도(°C),직전 4달 수출(달러),직전 4달 수입(달러),직전 4달 평균기온(°C),직전 4달 평균 상대습도(%),직전 4달 합계 일사량(MJ/m2),직전 4달 평균 풍속(m/s),직전 4달 최대 풍속(m/s),직전 4달 최고기온(°C),직전 4달 최저기온(°C),직전 4달 평균 지면온도(°C),직전 5달 수출(달러),직전 5달 수입(달러),직전 5달 평균기온(°C),직전 5달 평균 상대습도(%),직전 5달 합계 일사량(MJ/m2),직전 5달 평균 풍속(m/s),직전 5달 최대 풍속(m/s),직전 5달 최고기온(°C),직전 5달 최저기온(°C),직전 5달 평균 지면온도(°C),직전 6달 수출(달러),직전 6달 수입(달러),직전 6달 평균기온(°C),직전 6달 평균 상대습도(%),직전 6달 합계 일사량(MJ/m2),직전 6달 평균 풍속(m/s),직전 6달 최대 풍속(m/s),직전 6달 최고기온(°C),직전 6달 최저기온(°C),직전 6달 평균 지면온도(°C),직전 2달 인플레이션 반영가,직전 3달 인플레이션 반영가,직전 4달 인플레이션 반영가,직전 5달 인플레이션 반영가,직전 6달 인플레이션 반영가,가격
196,196,196,2000-12-15,건고추,5720,6.464,-0.0279999999999999,12.12,46.10666666666667,67.21733333333333,6.870666666666666,2.7093333333333334,7.380454545454546,5.096,4.97948717948718,2000,12,15,0,0,2173915,3284495,63.2,90.50632911392404,0.0,1423281.1666666667,3.390461538461539,60.36205128205128,112.78000000000002,2.001230769230769,7.853333333333333,14.76,-8.628,3.6684418145956608,1123.7333333333331,322371.2,12.899583333333336,68.26100000000001,154.5859090909091,1.7769166666666667,6.3053333333333335,21.46933333333333,0.0,14.28557692307692,1053.5,430779.8666666667,17.183310344827582,70.86229885057472,393.7331818181818,1.701241379310345,7.702666666666667,26.610666666666667,0.0,19.53722811671087,3279.266666666667,214507.03333333333,22.724444444444448,78.9480987654321,303.0650000000001,2.1748641975308645,7.202666666666667,31.512,0.0,24.74621951219512,3977.333333333333,268176.2,25.683353216374265,76.7487269005848,498.34590909090906,1.8866771929824564,8.026666666666667,32.7,0.0,29.18093348819203,262.4,1035138.6,23.90827586206896,76.97452873563219,456.48757575757566,1.89232183908046,7.828,31.98133333333333,0.0,27.25250574712644,90.50632911392404,88.6239633347883,77.22105016408813,80.85443037974682,81.416412047141,1
197,197,197,2000-12-16,건고추,5720,3.486666666666667,-1.436,9.193333333333332,23.426666666666662,48.092,6.521333333333334,2.7053333333333334,9.040909090909093,6.542666666666666,3.5230769230769234,2000,12,16,0,0,2173915,3284495,63.2,90.50632911392404,0.0,1532764.3333333333,3.61,60.85171428571429,120.16045454545456,2.051809523809524,7.853333333333333,14.76,-8.628,3.762087912087913,1053.5,302223.0,12.996000000000002,68.7624888888889,139.21863636363636,1.787111111111111,6.3053333333333335,21.46933333333333,0.0,14.266153846153845,1123.7333333333331,450928.06666666665,16.992311111111107,70.52484444444444,409.10045454545457,1.698666666666667,7.702666666666667,26.610666666666667,0.0,19.37188461538461,3045.0333333333333,207711.8333333333,22.58779487179488,78.93420512820514,289.54636363636365,2.1982051282051285,7.202666666666667,31.512,0.0,24.57923545966228,4195.166666666667,263581.9,25.65841988304093,76.86739356725144,493.3686363636363,1.877432748538012,8.026666666666667,32.7,0.0,29.12270476190476,278.8,980919.9,24.064413793103448,77.19954022988506,452.7075757575757,1.8976551724137936,7.828,31.98133333333333,0.0,27.339034482758624,90.50632911392404,88.68670886075948,77.23953261927944,80.72257383966243,81.40549978175471,1
198,198,198,2000-12-17,건고추,5720,1.153333333333333,-3.526666666666667,8.433333333333334,26.30666666666667,53.876,3.525333333333333,1.5253333333333334,7.343181818181819,4.113333333333333,1.7897435897435896,2000,12,17,0,0,2173915,3284495,63.2,90.50632911392404,0.0,1642247.5,3.601777777777778,60.001066666666674,129.20136363636365,2.095377777777778,7.853333333333333,14.76,-8.628,3.746153846153847,983.2666666666668,282074.8,13.08914285714286,68.7897142857143,134.8531818181818,1.799619047619048,6.3053333333333335,21.46933333333333,0.0,14.363003663003662,1193.9666666666667,461893.6333333333,16.7428,70.72506666666666,393.8968181818182,1.647644444444445,7.168,26.610666666666667,0.0,19.13122649572649,2810.8,210099.26666666663,22.322256410256408,78.34723076923079,295.6286363636365,2.2540000000000004,7.702666666666667,31.512,0.0,24.2277626641651,4413.0,258987.6,25.64330877192982,76.77437134502922,493.40318181818185,1.869788304093568,8.026666666666667,32.7,0.0,29.119070073557875,295.2,926701.2,24.161425287356323,77.63016091954023,443.02893939393937,1.9033103448275863,7.828,31.98133333333333,0.0,27.33829885057471,90.50632911392404,89.01371308016877,77.40688899707885,80.57753164556961,81.39458751636842,1
199,199,199,2000-12-18,건고추,5720,3.136,-2.4853333333333336,7.84,46.53333333333333,72.50133333333333,4.173333333333333,1.444,3.0431818181818184,0.852,2.5666666666666664,2000,12,18,0,0,2173915,3284495,63.2,90.50632911392404,0.0,1751730.6666666667,3.4487500000000004,59.61825,136.54454545454544,2.05975,7.853333333333333,14.76,-8.628,3.6238782051282055,913.0333333333334,261926.6,13.073128205128208,68.75907692307693,123.27454545454546,1.773128205128205,6.3053333333333335,21.46933333333333,0.0,14.313214990138066,1264.2,472859.2,16.605866666666667,70.93262222222224,385.1163636363637,1.6551555555555555,7.168,26.610666666666667,0.0,18.97398504273504,2576.5666666666666,212486.7,22.03635897435897,77.67276923076926,305.78181818181827,2.271589743589744,7.702666666666667,31.512,0.0,23.93294793621013,4630.833333333333,254393.3,25.5598865497076,76.92877134502922,486.2368181818182,1.8479660818713453,8.026666666666667,32.7,0.0,29.01469283778552,311.6,872482.5,24.284,77.86179310344828,444.4625757575757,1.9209655172413795,7.828,31.98133333333333,0.0,27.43287356321839,90.50632911392404,89.34071729957805,77.59250243427458,80.41666666666664,81.38367525098212,1
200,200,200,2000-12-19,건고추,5720,4.274666666666667,0.6093333333333334,8.218666666666666,40.78666666666667,65.22266666666667,7.1466666666666665,2.7466666666666666,6.682272727272727,3.566666666666667,3.907692307692308,2000,12,19,0,0,2173915,3284495,63.2,90.50632911392404,0.0,1861213.8333333333,3.430352941176471,60.37607843137256,139.58772727272728,2.023529411764706,7.853333333333333,14.76,-8.628,3.5616892911010565,842.8000000000001,241778.4,13.077888888888888,68.76144444444445,111.22727272727272,1.7738888888888884,6.3053333333333335,21.46933333333333,0.0,14.24807692307692,1334.4333333333332,483824.76666666666,16.454533333333334,70.98813333333332,377.5100000000001,1.670088888888889,7.168,26.610666666666667,0.0,18.79423076923077,2342.333333333333,214874.13333333333,21.817794871794867,76.93164102564104,320.9186363636364,2.2471794871794866,7.702666666666667,31.512,0.0,23.77458724202626,4848.666666666666,249799.0,25.408330994152045,77.39277134502922,472.6731818181818,1.8072105263157896,8.026666666666667,32.7,0.0,28.80787766163376,328.0,818263.7999999999,24.42110344827586,77.97149425287357,442.0880303030302,1.9676321839080464,7.828,31.98133333333333,0.0,27.47535632183908,90.50632911392404,89.63607594936708,77.81462999026289,80.25580168776368,81.37276298559584,1
201,201,201,2000-12-20,건고추,5720,2.3640000000000003,-0.652,5.833333333333333,54.84,73.24266666666666,6.030666666666667,2.1146666666666665,2.47,0.1413333333333333,2.448717948717949,2000,12,20,0,0,2173915,3284495,63.2,90.50632911392404,0.0,1970697.0,3.4772592592592595,60.64533333333333,146.27,2.063703703703704,7.853333333333333,14.76,-8.628,3.5809116809116808,772.5666666666666,221630.2,12.97781818181818,68.62121212121212,101.33318181818184,1.8052121212121213,6.3053333333333335,21.46933333333333,0.0,14.101165501165498,1404.6666666666663,494790.3333333333,16.305466666666668,70.93622222222221,370.19000000000005,1.6705777777777775,7.168,25.898666666666667,0.0,18.61420085470085,2108.1,217261.56666666665,21.61625641025641,76.88753846153848,321.6159090909091,2.1930769230769225,7.702666666666667,31.512,0.0,23.61160881801125,5066.5,245204.7,25.308553216374268,77.29837134502922,477.7249999999999,1.7774771929824564,7.294666666666667,32.7,0.0,28.690492295780107,344.4,764045.1,24.63466666666667,77.61296551724139,447.6743939393939,2.0331954022988508,8.026666666666667,31.98133333333333,0.0,27.69829885057471,90.50632911392404,89.89978902953585,78.07327166504379,80.09493670886073,81.36185072020955,1
202,202,202,2000-12-21,건고추,5720,1.78,-2.797333333333333,7.057333333333332,27.89333333333333,55.90533333333333,5.6946666666666665,2.2466666666666666,9.757272727272728,7.723999999999999,1.907692307692308,2000,12,21,0,0,2173915,3284495,63.2,90.50632911392404,0.0,2080180.1666666665,3.4186666666666667,61.30835087719297,148.74,2.06638596491228,7.853333333333333,14.76,-8.628,3.52132253711201,702.3333333333333,201482.0,12.889733333333334,69.30866666666667,88.65318181818182,1.8193333333333328,6.3053333333333335,21.46933333333333,0.0,13.915641025641026,1474.9,505755.9,16.13137777777778,70.44444444444443,372.3954545454546,1.6772444444444443,7.168,25.898666666666667,0.0,18.44566452991453,1873.8666666666663,219649.0,21.40697435897436,77.10717948717951,312.9136363636364,2.161692307692307,7.702666666666667,31.512,0.0,23.38085131332082,5284.333333333333,240610.4,25.3458865497076,76.91659356725145,487.01499999999993,1.75121052631579,6.82,32.7,0.0,28.75769879984514,360.8,709826.4,24.70947126436782,77.5560459770115,448.9439393939393,2.081701149425288,8.026666666666667,31.98133333333333,0.0,27.75443678160919,90.50632911392404,90.11075949367088,78.44449853943523,79.88924050632907,81.32911392405067,1
203,203,203,2000-12-22,건고추,5720,2.953333333333333,-3.569333333333333,9.918666666666669,32.36,61.02133333333334,5.265333333333333,1.9626666666666663,8.694545454545455,6.458666666666667,2.58974358974359,2000,12,22,0,0,2173915,3284495,63.2,90.50632911392404,0.0,2189663.333333333,3.3367333333333327,61.03819999999998,158.4972727272727,2.0754,7.853333333333333,14.76,-8.628,3.4406410256410256,632.1,181333.8,12.783407407407408,69.956,81.535,1.798074074074074,6.3053333333333335,21.46933333333333,0.0,13.83988603988604,1545.1333333333332,516721.4666666666,15.946355555555558,69.84173333333334,370.5327272727272,1.7015555555555557,7.168,25.898666666666667,0.0,18.230329059829057,1639.6333333333334,222036.4333333333,21.210461538461537,77.4517435897436,301.70090909090914,2.1529230769230767,7.702666666666667,31.512,0.0,23.11223733583489,5502.166666666667,236016.1,25.3470865497076,76.71828245614033,488.155,1.7399216374269004,6.82,32.7,0.0,28.780947580332946,377.2000000000001,655607.7000000001,24.8176551724138,77.36137931034483,459.2521212121212,2.089885057471265,8.026666666666667,31.98133333333333,0.0,27.885747126436776,90.50632911392404,90.1898734177215,78.9678675754625,79.68354430379743,81.29637712789179,1
204,204,204,2000-12-23,건고추,5720,3.509333333333333,-1.012,7.874666666666667,39.373333333333335,62.38,8.428,3.333333333333333,6.083181818181819,3.734666666666667,3.315384615384616,2000,12,23,0,0,2173915,3284495,63.2,90.50632911392404,0.0,2299146.5,3.318476190476191,61.03739682539681,167.19181818181815,2.070031746031746,7.853333333333333,14.76,-8.628,3.4001221001221,561.8666666666667,161185.6,12.392166666666668,68.8605,72.42909090909092,1.8021666666666667,6.3053333333333335,21.069333333333333,0.0,13.429807692307694,1615.3666666666668,527687.0333333333,15.83275555555556,69.9064,364.5886363636364,1.709733333333333,7.168,25.898666666666667,0.0,18.068679487179487,1405.4,224423.86666666667,21.044666666666664,77.16241025641025,310.5604545454546,2.1465641025641027,7.702666666666667,31.512,0.0,22.97731238273921,5720.0,231421.8,25.317353216374265,76.94321578947367,477.32454545454544,1.7527216374269006,6.82,32.7,0.0,28.70568253968254,393.6,601389.0,24.897517241379315,77.22694252873563,463.9166666666666,2.0844137931034483,8.026666666666667,31.98133333333333,0.0,27.989517241379303,90.50632911392404,90.26898734177216,79.49123661148977,79.4778481012658,81.2636403317329,1
205,205,205,2000-12-24,건고추,5720,1.149333333333333,-2.518666666666667,5.58,36.14666666666667,60.013333333333335,5.389333333333333,1.868,7.523636363636364,4.510666666666666,1.3794871794871797,2000,12,24,0,0,2173915,3284495,63.2,90.50632911392404,0.0,2408629.6666666665,3.327151515151515,61.09842424242422,173.27499999999998,2.127454545454545,8.428,14.76,-8.628,3.396270396270396,491.6333333333333,141037.4,11.79809523809524,66.80228571428572,68.11636363636364,1.8186666666666669,6.3053333333333335,21.069333333333333,0.0,12.945054945054949,1685.6,538652.6000000001,15.746622222222223,70.10297777777778,354.8154545454546,1.7209333333333334,7.168,25.898666666666667,0.0,17.903448717948717,1171.1666666666663,226811.3,20.89405128205128,76.75907692307693,320.4118181818182,2.118871794871795,7.702666666666667,31.512,0.0,22.88423545966229,5937.833333333334,226827.5,25.26410877192982,77.33237134502923,462.10590909090905,1.7714771929824562,6.82,32.7,0.0,28.55794920634921,410.0,547170.3,24.98395402298851,76.82404597701151,478.1248484848485,2.079632183908046,8.026666666666667,31.98133333333333,0.0,28.16675862068965,90.50632911392404,90.34810126582278,80.01460564751703,79.27215189873415,81.23090353557403,1
