,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
0,19960128,1996,1,28,배추,,,,1525.0,1521.0
6,19960127,1996,1,27,배추,,,,1525.0,1521.0
14,19960129,1996,1,29,배추,,,,1521.0,1483.0
21,19960130,1996,1,30,배추,,,,1483.0,1479.0
28,19960131,1996,1,31,배추,,,,1479.0,1488.0
35,19960201,1996,2,1,배추,,,,1488.0,1508.0
42,19960202,1996,2,2,배추,,,,1508.0,1513.0
44,19960103,1996,1,3,배추,,,,,1570.0
46,19960105,1996,1,5,배추,,,,1467.0,1450.0
50,19960104,1996,1,4,배추,,,,1570.0,1467.0
62,19960106,1996,1,6,배추,,,,1467.0,1450.0
69,19960107,1996,1,7,배추,,,,1467.0,1450.0
76,19960108,1996,1,8,배추,,,,1450.0,1454.0
83,19960109,1996,1,9,배추,,,,1454.0,1446.0
90,19960110,1996,1,10,배추,,,,1446.0,1488.0
97,19960111,1996,1,11,배추,,,,1488.0,1517.0
104,19960112,1996,1,12,배추,,,,1517.0,1521.0
111,19960113,1996,1,13,배추,,,,1517.0,1521.0
118,19960114,1996,1,14,배추,,,,1517.0,1521.0
125,19960115,1996,1,15,배추,,,,1521.0,1525.0
129,19960116,1996,1,16,배추,,,,1525.0,1517.0
139,19960117,1996,1,17,배추,,,,1517.0,1521.0
146,19960118,1996,1,18,배추,,,,1521.0,1533.0
153,19960119,1996,1,19,배추,,,,1533.0,1538.0
160,19960120,1996,1,20,배추,,,,1533.0,1538.0
166,19960122,1996,1,22,배추,,,,1538.0,1521.0
174,19960121,1996,1,21,배추,,,,1533.0,1538.0
181,19960123,1996,1,23,배추,,,,1521.0,1513.0
188,19960124,1996,1,24,배추,,,,1513.0,1513.0
195,19960125,1996,1,25,배추,,,,1513.0,1525.0
202,19960126,1996,1,26,배추,,,,1525.0,1521.0
214,19960203,1996,2,3,배추,,,,1508.0,1513.0
221,19960204,1996,2,4,배추,,,,1508.0,1513.0
228,19960205,1996,2,5,배추,,,,1513.0,1558.0
235,19960206,1996,2,6,배추,,,,1558.0,1563.0
242,19960207,1996,2,7,배추,,,,1563.0,1567.0
249,19960208,1996,2,8,배추,,,,1567.0,1579.0
256,19960209,1996,2,9,배추,,,,1579.0,1583.0
263,19960210,1996,2,10,배추,,,,1579.0,1583.0
270,19960211,1996,2,11,배추,,,,1579.0,1583.0
277,19960212,1996,2,12,배추,,,,1583.0,1617.0
284,19960213,1996,2,13,배추,,,,1617.0,1621.0
291,19960214,1996,2,14,배추,,,,1621.0,1588.0
300,19960305,1996,3,5,배추,,,,1779.0,1813.0
307,19960306,1996,3,6,배추,,1333.333,,1813.0,1821.0
314,19960307,1996,3,7,배추,,1333.333,1333.333,1821.0,1821.0
321,19960308,1996,3,8,배추,,1333.333,1333.333,1821.0,1821.0
328,19960309,1996,3,9,배추,,1466.667,1333.333,1821.0,1821.0
335,19960310,1996,3,10,배추,,1466.667,1333.333,1821.0,1821.0
342,19960311,1996,3,11,배추,,1750.0,1466.667,1821.0,1938.0
349,19960312,1996,3,12,배추,,1716.667,1750.0,1938.0,1954.0
356,19960313,1996,3,13,배추,,1716.667,1716.667,1954.0,1992.0
363,19960314,1996,3,14,배추,,1716.667,1716.667,1992.0,2000.0
370,19960315,1996,3,15,배추,,1833.333,1716.667,2000.0,2008.0
379,19960215,1996,2,15,배추,,,,1588.0,1600.0
386,19960216,1996,2,16,배추,,,,1600.0,1571.0
393,19960217,1996,2,17,배추,,,,1600.0,1571.0
400,19960218,1996,2,18,배추,,,,1600.0,1571.0
407,19960219,1996,2,19,배추,,,,1600.0,1571.0
414,19960220,1996,2,20,배추,,,,1600.0,1571.0
421,19960316,1996,3,16,배추,,1966.667,1833.333,2000.0,2008.0
428,19960317,1996,3,17,배추,,1966.667,1833.333,2000.0,2008.0
435,19960318,1996,3,18,배추,,2333.333,1966.667,2008.0,2133.0
442,19960319,1996,3,19,배추,,2333.333,2333.333,2133.0,2238.0
449,19960320,1996,3,20,배추,,2133.333,2333.333,2238.0,2288.0
456,19960321,1996,3,21,배추,,2133.333,2133.333,2288.0,2325.0
461,19960221,1996,2,21,배추,,,,1571.0,1579.0
468,19960222,1996,2,22,배추,,,,1579.0,1600.0
475,19960223,1996,2,23,배추,,,,1600.0,1708.0
482,19960224,1996,2,24,배추,,,,1600.0,1708.0
489,19960225,1996,2,25,배추,,,,1600.0,1708.0
496,19960226,1996,2,26,배추,,,,1708.0,1708.0
503,19960227,1996,2,27,배추,,,,1708.0,1725.0
510,19960228,1996,2,28,배추,,,,1725.0,1767.0
517,19960229,1996,2,29,배추,,,,1767.0,1771.0
524,19960301,1996,3,1,배추,,,,1767.0,1771.0
531,19960302,1996,3,2,배추,,,,1767.0,1771.0
538,19960303,1996,3,3,배추,,,,1767.0,1771.0
545,19960304,1996,3,4,배추,,,,1771.0,1779.0
553,19960414,1996,4,14,배추,,3333.333,3333.333,2781.0,2763.0
560,19960415,1996,4,15,배추,,3333.333,3333.333,2763.0,2843.0
567,19960416,1996,4,16,배추,,3400.0,3333.333,2843.0,2855.0
574,19960417,1996,4,17,배추,,3333.333,3400.0,2855.0,2895.0
581,19960418,1996,4,18,배추,,3466.667,3333.333,2895.0,3100.0
588,19960419,1996,4,19,배추,,3250.0,3466.667,3100.0,3117.0
595,19960420,1996,4,20,배추,,3100.0,3250.0,3100.0,3117.0
602,19960421,1996,4,21,배추,,3100.0,3250.0,3100.0,3117.0
609,19960422,1996,4,22,배추,,3266.667,3100.0,3117.0,3178.0
616,19960423,1996,4,23,배추,,3166.667,3266.667,3178.0,3228.0
623,19960424,1996,4,24,배추,,3666.667,3166.667,3228.0,3229.0
630,19960425,1996,4,25,배추,,3833.333,3666.667,3229.0,3288.0
637,19960426,1996,4,26,배추,,3833.333,3833.333,3288.0,3306.0
644,19960427,1996,4,27,배추,,3833.333,3833.333,3288.0,3306.0
651,19960428,1996,4,28,배추,,3833.333,3833.333,3288.0,3306.0
658,19960429,1996,4,29,배추,,4500.0,3833.333,3306.0,3325.0
665,19960430,1996,4,30,배추,,5000.0,4500.0,3325.0,3393.0
670,19960322,1996,3,22,배추,,2133.333,2133.333,2325.0,2491.0
677,19960323,1996,3,23,배추,,2133.333,2133.333,2325.0,2491.0
684,19960324,1996,3,24,배추,,2133.333,2133.333,2325.0,2491.0
691,19960325,1996,3,25,배추,,2000.0,2133.333,2491.0,2539.0
698,19960326,1996,3,26,배추,,2166.667,2000.0,2539.0,2569.0
705,19960327,1996,3,27,배추,,2233.333,2166.667,2569.0,2613.0
712,19960328,1996,3,28,배추,,2233.333,2233.333,2613.0,2692.0
719,19960329,1996,3,29,배추,,2133.333,2233.333,2692.0,2743.0
726,19960330,1996,3,30,배추,,2100.0,2133.333,2692.0,2743.0
733,19960331,1996,3,31,배추,,2100.0,2133.333,2692.0,2743.0
740,19960401,1996,4,1,배추,,2333.333,2100.0,2743.0,2730.0
747,19960402,1996,4,2,배추,,2266.667,2333.333,2730.0,2723.0
754,19960403,1996,4,3,배추,,2266.667,2266.667,2723.0,2723.0
761,19960404,1996,4,4,배추,,2266.667,2266.667,2723.0,2723.0
768,19960405,1996,4,5,배추,,2266.667,2266.667,2723.0,2723.0
775,19960406,1996,4,6,배추,,2266.667,2266.667,2723.0,2730.0
782,19960407,1996,4,7,배추,,2266.667,2266.667,2723.0,2730.0
789,19960408,1996,4,8,배추,,2583.333,2266.667,2730.0,2755.0
796,19960409,1996,4,9,배추,,2750.0,2583.333,2755.0,2759.0
803,19960410,1996,4,10,배추,,2750.0,2583.333,2759.0,2781.0
810,19960411,1996,4,11,배추,,2750.0,2583.333,2759.0,2781.0
817,19960412,1996,4,12,배추,,3333.333,2750.0,2781.0,2763.0
824,19960413,1996,4,13,배추,,3333.333,3333.333,2781.0,2763.0
830,19960501,1996,5,1,배추,,5000.0,4500.0,3325.0,3393.0
837,19960502,1996,5,2,배추,,5000.0,4500.0,3393.0,3286.0
844,19960503,1996,5,3,배추,,5000.0,4500.0,3286.0,3221.0
851,19960504,1996,5,4,배추,,5000.0,4500.0,3286.0,3221.0
858,19960505,1996,5,5,배추,,5000.0,4500.0,3286.0,3221.0
865,19960506,1996,5,6,배추,,5000.0,4500.0,3221.0,3023.0
872,19960507,1996,5,7,배추,,5000.0,4500.0,3023.0,2892.0
879,19960508,1996,5,8,배추,,5000.0,4500.0,2892.0,2817.0
886,19960509,1996,5,9,배추,,5000.0,4500.0,2817.0,2750.0
893,19960510,1996,5,10,배추,,5000.0,4500.0,2750.0,2750.0
900,19960511,1996,5,11,배추,,5000.0,4500.0,2750.0,2750.0
911,19960524,1996,5,24,배추,,5000.0,4500.0,2292.0,2250.0
918,19960525,1996,5,25,배추,,5000.0,4500.0,2292.0,2250.0
925,19960526,1996,5,26,배추,,5000.0,4500.0,2292.0,2250.0
932,19960527,1996,5,27,배추,,5000.0,4500.0,2250.0,2142.0
939,19960528,1996,5,28,배추,,5000.0,4500.0,2142.0,1992.0
946,19960529,1996,5,29,배추,,5000.0,4500.0,1992.0,1942.0
953,19960530,1996,5,30,배추,,5000.0,,1942.0,1904.0
960,19960531,1996,5,31,배추,,5000.0,,1904.0,1838.0
967,19960601,1996,6,1,배추,,,,1904.0,1838.0
974,19960602,1996,6,2,배추,,,,1904.0,1838.0
981,19960603,1996,6,3,배추,,,,1838.0,1733.0
988,19960604,1996,6,4,배추,,,,1733.0,1625.0
995,19960605,1996,6,5,배추,,,,1625.0,1563.0
1002,19960606,1996,6,6,배추,,,,1625.0,1563.0
1009,19960607,1996,6,7,배추,,,,1563.0,1483.0
1016,19960608,1996,6,8,배추,,,,1563.0,1483.0
1023,19960609,1996,6,9,배추,,,,1563.0,1483.0
1030,19960610,1996,6,10,배추,,,,1483.0,1442.0
1037,19960611,1996,6,11,배추,,,,1442.0,1421.0
1044,19960612,1996,6,12,배추,,,,1421.0,1417.0
1051,19960613,1996,6,13,배추,,,,1417.0,1413.0
1058,19960614,1996,6,14,배추,,,,1413.0,1433.0
1065,19960615,1996,6,15,배추,,,,1413.0,1433.0
1072,19960616,1996,6,16,배추,,,,1413.0,1433.0
1074,19960512,1996,5,12,배추,,5000.0,4500.0,2750.0,2750.0
1081,19960513,1996,5,13,배추,,5000.0,4500.0,2750.0,2633.0
1088,19960514,1996,5,14,배추,,5000.0,4500.0,2633.0,2575.0
1095,19960515,1996,5,15,배추,,5000.0,4500.0,2575.0,2508.0
1102,19960516,1996,5,16,배추,,5000.0,4500.0,2508.0,2442.0
1109,19960517,1996,5,17,배추,,5000.0,4500.0,2442.0,2350.0
1116,19960518,1996,5,18,배추,,5000.0,4500.0,2442.0,2350.0
1123,19960519,1996,5,19,배추,,5000.0,4500.0,2442.0,2350.0
1130,19960520,1996,5,20,배추,,5000.0,4500.0,2350.0,2317.0
1137,19960521,1996,5,21,배추,,5000.0,4500.0,2317.0,2292.0
1144,19960522,1996,5,22,배추,,5000.0,4500.0,2292.0,2292.0
1151,19960523,1996,5,23,배추,,5000.0,4500.0,2292.0,2250.0
1157,19960711,1996,7,11,배추,,,,1912.0,1859.0
1164,19960712,1996,7,12,배추,,,,1859.0,1846.0
1171,19960713,1996,7,13,배추,,,,1859.0,1846.0
1178,19960714,1996,7,14,배추,,,,1859.0,1846.0
1185,19960715,1996,7,15,배추,,,,1846.0,1865.0
1192,19960716,1996,7,16,배추,,,,1865.0,1842.0
1199,19960717,1996,7,17,배추,,,,1865.0,1842.0
1206,19960718,1996,7,18,배추,,,,1842.0,1838.0
1213,19960719,1996,7,19,배추,,,,1838.0,1754.0
1220,19960720,1996,7,20,배추,,,,1838.0,1754.0
1227,19960721,1996,7,21,배추,,,,1838.0,1754.0
1234,19960722,1996,7,22,배추,,,,1754.0,1692.0
1241,19960723,1996,7,23,배추,,,,1692.0,1613.0
1248,19960724,1996,7,24,배추,,,,1613.0,1588.0
1255,19960725,1996,7,25,배추,,,,1588.0,1575.0
1262,19960726,1996,7,26,배추,,,,1575.0,1550.0
1269,19960727,1996,7,27,배추,,,,1575.0,1550.0
1276,19960728,1996,7,28,배추,,,,1575.0,1550.0
1286,19960617,1996,6,17,배추,,,,1433.0,1421.0
1293,19960618,1996,6,18,배추,,,,1421.0,1538.0
1300,19960619,1996,6,19,배추,,,,1538.0,1538.0
1307,19960620,1996,6,20,배추,,,,1538.0,1538.0
1314,19960621,1996,6,21,배추,,,,1538.0,1683.0
1321,19960622,1996,6,22,배추,,,,1538.0,1683.0
1328,19960623,1996,6,23,배추,,,,1538.0,1683.0
1335,19960624,1996,6,24,배추,,,,1683.0,1763.0
1342,19960625,1996,6,25,배추,,,,1763.0,1838.0
1349,19960626,1996,6,26,배추,,,,1838.0,1896.0
1356,19960627,1996,6,27,배추,,,,1896.0,1913.0
1363,19960628,1996,6,28,배추,,,,1913.0,1858.0
1370,19960629,1996,6,29,배추,,,,1913.0,1858.0
1377,19960630,1996,6,30,배추,,,,1913.0,1858.0
1384,19960701,1996,7,1,배추,,,,1858.0,2025.0
1391,19960702,1996,7,2,배추,,,,2025.0,1939.0
1398,19960703,1996,7,3,배추,,,,1939.0,1906.0
1405,19960704,1996,7,4,배추,,,,1906.0,1924.0
1412,19960705,1996,7,5,배추,,,,1924.0,1933.0
1419,19960706,1996,7,6,배추,,,,1933.0,1953.0
1426,19960707,1996,7,7,배추,,,,1933.0,1953.0
1433,19960708,1996,7,8,배추,,,,1953.0,1944.0
1440,19960709,1996,7,9,배추,,,,1944.0,1929.0
1447,19960710,1996,7,10,배추,,,,1929.0,1912.0
1453,19960729,1996,7,29,배추,,,,1550.0,1625.0
1460,19960730,1996,7,30,배추,,,,1625.0,1625.0
1467,19960731,1996,7,31,배추,,,,1625.0,1617.0
1474,19960801,1996,8,1,배추,,,,1617.0,1596.0
1481,19960802,1996,8,2,배추,,,,1596.0,1546.0
1488,19960803,1996,8,3,배추,,,,1596.0,1546.0
1495,19960828,1996,8,28,배추,,,,1963.0,1996.0
1502,19960829,1996,8,29,배추,,,,1996.0,2067.0
1509,19960830,1996,8,30,배추,,,,2067.0,2067.0
1516,19960831,1996,8,31,배추,,,,2067.0,2067.0
1523,19960901,1996,9,1,배추,,,,2067.0,2067.0
1530,19960902,1996,9,2,배추,,,,2067.0,2008.0
1537,19960903,1996,9,3,배추,,,,2008.0,1975.0
1544,19960904,1996,9,4,배추,,,,1975.0,1933.0
1551,19960905,1996,9,5,배추,,,,1933.0,1883.0
1558,19960906,1996,9,6,배추,,,,1883.0,1892.0
1565,19960907,1996,9,7,배추,,,,1883.0,1892.0
1572,19960908,1996,9,8,배추,,,,1883.0,1892.0
1579,19960909,1996,9,9,배추,,,,1892.0,1892.0
1586,19960910,1996,9,10,배추,,,,1892.0,1875.0
1593,19960911,1996,9,11,배추,,,,1875.0,1821.0
1600,19960912,1996,9,12,배추,,,,1821.0,1729.0
1607,19960913,1996,9,13,배추,,,,1729.0,1667.0
1614,19960914,1996,9,14,배추,,,,1729.0,1667.0
1622,19960804,1996,8,4,배추,,,,1596.0,1546.0
1629,19960805,1996,8,5,배추,,,,1546.0,1613.0
1636,19960806,1996,8,6,배추,,,,1613.0,1746.0
1643,19960807,1996,8,7,배추,,,,1746.0,1758.0
1650,19960808,1996,8,8,배추,,,,1758.0,1804.0
1657,19960809,1996,8,9,배추,,,,1804.0,1813.0
1664,19960810,1996,8,10,배추,,,,1804.0,1813.0
1671,19960811,1996,8,11,배추,,,,1804.0,1813.0
1678,19960812,1996,8,12,배추,,,,1813.0,1846.0
1685,19960813,1996,8,13,배추,,,,1846.0,1821.0
1692,19960814,1996,8,14,배추,,,,1821.0,1833.0
1699,19960815,1996,8,15,배추,,,,1821.0,1833.0
1706,19960816,1996,8,16,배추,,,,1833.0,1971.0
1713,19960817,1996,8,17,배추,,,,1833.0,1971.0
1720,19960818,1996,8,18,배추,,,,1833.0,1971.0
1727,19960819,1996,8,19,배추,,,,1971.0,1963.0
1734,19960820,1996,8,20,배추,,,,1963.0,1979.0
1741,19960821,1996,8,21,배추,,,,1979.0,1971.0
1748,19960822,1996,8,22,배추,,,,1971.0,1971.0
1755,19960823,1996,8,23,배추,,,,1971.0,1954.0
1762,19960824,1996,8,24,배추,,,,1971.0,1954.0
1769,19960825,1996,8,25,배추,,,,1971.0,1954.0
1776,19960826,1996,8,26,배추,,,,1954.0,1950.0
1783,19960827,1996,8,27,배추,,,,1950.0,1963.0
1794,19961010,1996,10,10,배추,,,,1058.0,1042.0
1801,19961011,1996,10,11,배추,,,,1042.0,983.0
1808,19961012,1996,10,12,배추,,,,1042.0,983.0
1815,19961013,1996,10,13,배추,,,,1042.0,983.0
1822,19961014,1996,10,14,배추,,,,983.0,946.0
1829,19961015,1996,10,15,배추,,,,946.0,931.0
1836,19961016,1996,10,16,배추,,,,931.0,904.0
1843,19961017,1996,10,17,배추,,,,904.0,871.0
1850,19961018,1996,10,18,배추,,,,871.0,848.0
1857,19961019,1996,10,19,배추,,,,871.0,848.0
1864,19961020,1996,10,20,배추,,,,871.0,848.0
1871,19961021,1996,10,21,배추,,,,848.0,863.0
1878,19961022,1996,10,22,배추,,,,863.0,848.0
1885,19961023,1996,10,23,배추,,,,848.0,839.0
1892,19961024,1996,10,24,배추,,,,839.0,841.0
1899,19961025,1996,10,25,배추,,,,841.0,841.0
1906,19961026,1996,10,26,배추,,,,841.0,841.0
1913,19961027,1996,10,27,배추,,,,841.0,841.0
1916,19960915,1996,9,15,배추,,,,1729.0,1667.0
1923,19960916,1996,9,16,배추,,,,1667.0,1604.0
1930,19960917,1996,9,17,배추,,,,1604.0,1567.0
1937,19960918,1996,9,18,배추,,,,1567.0,1542.0
1944,19960919,1996,9,19,배추,,,,1542.0,1483.0
1951,19960920,1996,9,20,배추,,,,1483.0,1458.0
1958,19960921,1996,9,21,배추,,,,1483.0,1458.0
1965,19960922,1996,9,22,배추,,,,1483.0,1458.0
1972,19960923,1996,9,23,배추,,,,1458.0,1335.0
1979,19960924,1996,9,24,배추,,,,1335.0,1310.0
1986,19960925,1996,9,25,배추,,,,1310.0,1298.0
1993,19960926,1996,9,26,배추,,,,1310.0,1298.0
2000,19960927,1996,9,27,배추,,,,1310.0,1298.0
2007,19960928,1996,9,28,배추,,,,1310.0,1298.0
2014,19960929,1996,9,29,배추,,,,1310.0,1298.0
2021,19960930,1996,9,30,배추,,,,1298.0,1299.0
2028,19961001,1996,10,1,배추,,,,1299.0,1276.0
2035,19961002,1996,10,2,배추,,,,1276.0,1197.0
2042,19961003,1996,10,3,배추,,,,1276.0,1197.0
2049,19961004,1996,10,4,배추,,,,1197.0,1122.0
2056,19961005,1996,10,5,배추,,,,1197.0,1122.0
2063,19961006,1996,10,6,배추,,,,1197.0,1122.0
2070,19961007,1996,10,7,배추,,,,1122.0,1080.0
2077,19961008,1996,10,8,배추,,,,1080.0,1072.0
2084,19961009,1996,10,9,배추,,,,1072.0,1058.0
2090,19961028,1996,10,28,배추,,,,841.0,857.0
2097,19961029,1996,10,29,배추,,,,857.0,857.0
2104,19961030,1996,10,30,배추,,,,857.0,848.0
2111,19961031,1996,10,31,배추,,,,848.0,839.0
2118,19961101,1996,11,1,배추,,,,839.0,843.0
2125,19961102,1996,11,2,배추,,,,839.0,843.0
2132,19961103,1996,11,3,배추,,,,839.0,843.0
2139,19961104,1996,11,4,배추,,,,843.0,841.0
2146,19961105,1996,11,5,배추,,,,841.0,852.0
2153,19961106,1996,11,6,배추,,,,852.0,864.0
2160,19961107,1996,11,7,배추,,,,864.0,856.0
2167,19961108,1996,11,8,배추,,,,856.0,866.0
2177,19961204,1996,12,4,배추,,,,1214.0,1342.0
2184,19961205,1996,12,5,배추,,,,1342.0,1342.0
2191,19961206,1996,12,6,배추,,,,1342.0,1342.0
2198,19961207,1996,12,7,배추,,,,1342.0,1354.0
2205,19961208,1996,12,8,배추,,,,1342.0,1354.0
2212,19961209,1996,12,9,배추,,,,1354.0,1404.0
2219,19961210,1996,12,10,배추,,,,1404.0,1363.0
2226,19961211,1996,12,11,배추,,,,1363.0,1354.0
2233,19961212,1996,12,12,배추,,,,1354.0,1321.0
2240,19961213,1996,12,13,배추,,,,1321.0,1342.0
2247,19961214,1996,12,14,배추,,,,1342.0,1283.0
2254,19961215,1996,12,15,배추,,,,1342.0,1283.0
2259,19961109,1996,11,9,배추,,,,866.0,851.0
2266,19961110,1996,11,10,배추,,,,866.0,851.0
2273,19961111,1996,11,11,배추,,,,851.0,849.0
2280,19961112,1996,11,12,배추,,,,849.0,842.0
2287,19961113,1996,11,13,배추,,,,842.0,854.0
2294,19961114,1996,11,14,배추,,,,854.0,826.0
2301,19961115,1996,11,15,배추,,,,826.0,841.0
2308,19961116,1996,11,16,배추,,,,841.0,834.0
2315,19961117,1996,11,17,배추,,,,841.0,834.0
2322,19961118,1996,11,18,배추,,,,834.0,879.0
2329,19961119,1996,11,19,배추,,,,879.0,879.0
2336,19961120,1996,11,20,배추,,,,879.0,883.0
2343,19961121,1996,11,21,배추,,,,883.0,859.0
2350,19961122,1996,11,22,배추,,,,859.0,859.0
2357,19961123,1996,11,23,배추,,,,859.0,859.0
2364,19961124,1996,11,24,배추,,,,859.0,859.0
2371,19961125,1996,11,25,배추,,,,859.0,863.0
2378,19961126,1996,11,26,배추,,,,863.0,850.0
2385,19961127,1996,11,27,배추,,,,850.0,882.0
2392,19961128,1996,11,28,배추,,,,882.0,890.0
2399,19961129,1996,11,29,배추,,,,890.0,898.0
2406,19961130,1996,11,30,배추,,,,898.0,908.0
2413,19961201,1996,12,1,배추,,,,898.0,908.0
2420,19961202,1996,12,2,배추,,,,908.0,996.0
2427,19961203,1996,12,3,배추,,,,996.0,1214.0
2428,19970108,1997,1,8,배추,,,,1171.0,1206.0
2435,19970109,1997,1,9,배추,,,,1206.0,1223.0
2442,19970110,1997,1,10,배추,,,,1223.0,1198.0
2449,19970111,1997,1,11,배추,,,,1198.0,1198.0
2456,19970112,1997,1,12,배추,,,,1198.0,1198.0
2463,19970113,1997,1,13,배추,,,,1198.0,1200.0
2470,19970114,1997,1,14,배추,,,,1200.0,1204.0
2477,19970115,1997,1,15,배추,,,,1204.0,1179.0
2484,19970116,1997,1,16,배추,,,,1179.0,1168.0
2491,19970117,1997,1,17,배추,,,,1168.0,1168.0
2498,19970118,1997,1,18,배추,,,,1168.0,1152.0
2505,19970119,1997,1,19,배추,,,,1168.0,1152.0
2512,19970120,1997,1,20,배추,,,,1152.0,1154.0
2519,19970121,1997,1,21,배추,,466.667,,1154.0,1142.0
2526,19970122,1997,1,22,배추,,466.667,466.667,1142.0,1142.0
2533,19970123,1997,1,23,배추,,466.667,466.667,1142.0,1142.0
2540,19970124,1997,1,24,배추,,783.333,466.667,1142.0,1150.0
2546,19961216,1996,12,16,배추,,,,1283.0,1196.0
2553,19961217,1996,12,17,배추,,,,1196.0,1188.0
2560,19961218,1996,12,18,배추,,,,1188.0,1163.0
2567,19961219,1996,12,19,배추,,,,1163.0,1163.0
2574,19961220,1996,12,20,배추,,,,1163.0,1129.0
2581,19961221,1996,12,21,배추,,,,1129.0,1108.0
2588,19961222,1996,12,22,배추,,,,1129.0,1108.0
2595,19961223,1996,12,23,배추,,,,1108.0,1092.0
2602,19961224,1996,12,24,배추,,,,1092.0,1092.0
2609,19961225,1996,12,25,배추,,,,1092.0,1092.0
2616,19961226,1996,12,26,배추,,,,1092.0,1113.0
2623,19961227,1996,12,27,배추,,,,1113.0,1138.0
2630,19961228,1996,12,28,배추,,,,1138.0,1140.0
2637,19961229,1996,12,29,배추,,,,1138.0,1140.0
2644,19961230,1996,12,30,배추,,,,1140.0,1117.0
2651,19961231,1996,12,31,배추,,,,1117.0,1117.0
2658,19970101,1997,1,1,배추,,,,1117.0,1117.0
2665,19970102,1997,1,2,배추,,,,1117.0,1117.0
2672,19970103,1997,1,3,배추,,,,1117.0,1115.0
2679,19970104,1997,1,4,배추,,,,1115.0,1119.0
2686,19970105,1997,1,5,배추,,,,1115.0,1119.0
2693,19970106,1997,1,6,배추,,,,1119.0,1138.0
2700,19970107,1997,1,7,배추,,,,1138.0,1171.0
2713,19970125,1997,1,25,배추,,916.667,783.333,1150.0,1158.0
2720,19970126,1997,1,26,배추,,916.667,783.333,1150.0,1158.0
2727,19970127,1997,1,27,배추,,750.0,916.667,1158.0,1163.0
2734,19970128,1997,1,28,배추,,750.0,750.0,1163.0,1167.0
2741,19970129,1997,1,29,배추,,750.0,750.0,1167.0,1163.0
2748,19970130,1997,1,30,배추,,616.667,750.0,1163.0,1167.0
2755,19970131,1997,1,31,배추,,566.667,616.667,1167.0,1167.0
2762,19970201,1997,2,1,배추,,566.667,566.667,1167.0,1175.0
2769,19970202,1997,2,2,배추,,566.667,566.667,1167.0,1175.0
2776,19970203,1997,2,3,배추,,566.667,566.667,1175.0,1183.0
2782,19970224,1997,2,24,배추,,750.0,516.667,1192.0,1150.0
2789,19970225,1997,2,25,배추,,833.333,750.0,1150.0,1179.0
2796,19970226,1997,2,26,배추,,1100.0,833.333,1179.0,1221.0
2803,19970227,1997,2,27,배추,,1100.0,1100.0,1221.0,1221.0
2810,19970228,1997,2,28,배추,,916.667,1100.0,1221.0,1213.0
2817,19970301,1997,3,1,배추,-32.919,916.667,1100.0,1221.0,1213.0
2824,19970302,1997,3,2,배추,-32.919,916.667,1100.0,1221.0,1213.0
2831,19970303,1997,3,3,배추,-32.919,916.667,916.667,1213.0,1242.0
2838,19970304,1997,3,4,배추,-39.064,833.333,916.667,1242.0,1225.0
2845,19970305,1997,3,5,배추,-34.162,900.0,833.333,1225.0,1225.0
2853,19970204,1997,2,4,배추,,566.667,566.667,1183.0,1183.0
2860,19970205,1997,2,5,배추,,733.333,566.667,1183.0,1183.0
2867,19970206,1997,2,6,배추,,666.667,733.333,1183.0,1192.0
2874,19970207,1997,2,7,배추,,666.667,666.667,1183.0,1192.0
2881,19970208,1997,2,8,배추,,666.667,666.667,1183.0,1192.0
2888,19970209,1997,2,9,배추,,666.667,666.667,1183.0,1192.0
2895,19970210,1997,2,10,배추,,666.667,666.667,1192.0,1192.0
2902,19970211,1997,2,11,배추,,800.0,666.667,1192.0,1196.0
2909,19970212,1997,2,12,배추,,700.0,800.0,1196.0,1208.0
2916,19970213,1997,2,13,배추,,600.0,700.0,1208.0,1208.0
2923,19970214,1997,2,14,배추,,633.333,600.0,1208.0,1208.0
2930,19970215,1997,2,15,배추,,550.0,633.333,1208.0,1208.0
2937,19970216,1997,2,16,배추,,550.0,633.333,1208.0,1208.0
2944,19970217,1997,2,17,배추,,516.667,550.0,1208.0,1221.0
2951,19970218,1997,2,18,배추,,583.333,516.667,1221.0,1204.0
2958,19970219,1997,2,19,배추,,583.333,583.333,1204.0,1204.0
2965,19970220,1997,2,20,배추,,516.667,583.333,1204.0,1196.0
2972,19970221,1997,2,21,배추,,516.667,516.667,1196.0,1196.0
2979,19970222,1997,2,22,배추,,516.667,516.667,1196.0,1192.0
2986,19970223,1997,2,23,배추,,516.667,516.667,1196.0,1192.0
2989,19970325,1997,3,25,배추,-37.739,1333.333,1250.0,1386.0,1429.0
2996,19970326,1997,3,26,배추,-37.739,1333.333,1333.333,1429.0,1452.0
3003,19970327,1997,3,27,배추,-37.739,1333.333,1333.333,1452.0,1510.0
3010,19970328,1997,3,28,배추,-41.616,1250.0,1333.333,1510.0,1560.0
3017,19970329,1997,3,29,배추,-36.945,1350.0,1250.0,1560.0,1598.0
3024,19970330,1997,3,30,배추,-36.945,1350.0,1250.0,1560.0,1598.0
3031,19970331,1997,3,31,배추,-29.939,1500.0,1350.0,1598.0,1624.0
3038,19970401,1997,4,1,배추,-37.238,1500.0,1500.0,1624.0,1664.0
