,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
13236,19991006,1999,10,6,公,,,,1427.0,1464.0
13243,19991007,1999,10,7,公,,,,1464.0,1464.0
13250,19991008,1999,10,8,公,,,,1464.0,1482.0
13257,19991009,1999,10,9,公,,,,1482.0,1500.0
13258,19991230,1999,12,30,公,,,,1309.0,1309.0
13265,19991231,1999,12,31,公,,,,1309.0,1291.0
13272,20000101,2000,1,1,公,,,,1309.0,1291.0
13279,20000102,2000,1,2,公,,,,1309.0,1291.0
13286,20000103,2000,1,3,公,,,,1291.0,1300.0
13293,20000104,2000,1,4,公,,,,1300.0,1250.0
13303,20000320,2000,3,20,公,,,,1320.0,1320.0
13310,20000321,2000,3,21,公,,,,1320.0,1310.0
13317,20000322,2000,3,22,公,,,,1310.0,1300.0
13324,20000323,2000,3,23,公,,,,1300.0,1300.0
13331,20000324,2000,3,24,公,,,,1300.0,1300.0
13334,20000607,2000,6,7,公,,,,1030.0,1030.0
13341,20000608,2000,6,8,公,,,,1030.0,1030.0
13348,20000609,2000,6,9,公,,,,1030.0,1030.0
13355,20000610,2000,6,10,公,,,,1030.0,1030.0
13362,20000611,2000,6,11,公,,,,1030.0,1030.0
13373,19991010,1999,10,10,公,,,,1482.0,1500.0
13380,19991011,1999,10,11,公,,,,1500.0,1536.0
13387,19991012,1999,10,12,公,,,,1536.0,1536.0
13394,19991013,1999,10,13,公,,,,1536.0,1536.0
13401,19991014,1999,10,14,公,,,,1536.0,1555.0
13408,20000105,2000,1,5,公,,,,1250.0,1280.0
13415,20000106,2000,1,6,公,,,,1280.0,1280.0
13422,20000107,2000,1,7,公,,,,1280.0,1280.0
13429,20000108,2000,1,8,公,,,,1280.0,1280.0
13436,20000109,2000,1,9,公,,,,1280.0,1280.0
13449,20000325,2000,3,25,公,,,,1300.0,1300.0
13456,20000326,2000,3,26,公,,,,1300.0,1300.0
13463,20000327,2000,3,27,公,,,,1300.0,1300.0
13470,20000328,2000,3,28,公,,,,1300.0,1260.0
13477,20000329,2000,3,29,公,,,,1260.0,1240.0
13480,20000612,2000,6,12,公,,,,1030.0,1030.0
13487,20000613,2000,6,13,公,,,,1030.0,1000.0
13494,20000614,2000,6,14,公,,,,1000.0,1000.0
13501,20000615,2000,6,15,公,,,,1000.0,1000.0
13508,20000616,2000,6,16,公,,,,1000.0,1000.0
13517,19991015,1999,10,15,公,,,,1555.0,1555.0
13524,19991016,1999,10,16,公,,,,1555.0,1555.0
13531,19991017,1999,10,17,公,,,,1555.0,1555.0
13538,19991018,1999,10,18,公,,,,1555.0,1627.0
13545,19991019,1999,10,19,公,,,,1627.0,1627.0
13552,20000110,2000,1,10,公,,,,1280.0,1280.0
13559,20000111,2000,1,11,公,,,,1280.0,1270.0
13566,20000112,2000,1,12,公,,,,1270.0,1200.0
13573,20000113,2000,1,13,公,,,,1200.0,1200.0
13580,20000114,2000,1,14,公,,,,1200.0,1200.0
13593,20000330,2000,3,30,公,,,,1240.0,1230.0
13600,20000331,2000,3,31,公,,,,1230.0,1210.0
13607,20000401,2000,4,1,公,,,,1210.0,1150.0
13614,20000402,2000,4,2,公,,,,1210.0,1150.0
13622,20000617,2000,6,17,公,,,,1000.0,1000.0
13629,20000618,2000,6,18,公,,,,1000.0,1000.0
13636,20000619,2000,6,19,公,,,,1000.0,1000.0
13643,20000620,2000,6,20,公,,,,1000.0,1000.0
13650,20000621,2000,6,21,公,,,,1000.0,1000.0
13657,20000622,2000,6,22,公,,,,1000.0,1030.0
13660,19991020,1999,10,20,公,,,,1627.0,1627.0
13667,19991021,1999,10,21,公,,,,1627.0,1627.0
13674,19991022,1999,10,22,公,,,,1627.0,1627.0
13681,19991023,1999,10,23,公,,,,1627.0,1627.0
13688,19991024,1999,10,24,公,,,,1627.0,1627.0
13695,19991025,1999,10,25,公,,,,1627.0,1420.0
13699,20000115,2000,1,15,公,,,,1200.0,1200.0
13706,20000116,2000,1,16,公,,,,1200.0,1200.0
13713,20000117,2000,1,17,公,,,,1200.0,1200.0
13720,20000118,2000,1,18,公,,,,1200.0,1250.0
13727,20000119,2000,1,19,公,,,,1250.0,1230.0
13733,20000403,2000,4,3,公,,,,1150.0,1150.0
13740,20000404,2000,4,4,公,,,,1150.0,1150.0
13747,20000405,2000,4,5,公,,,,1150.0,1150.0
13754,20000406,2000,4,6,公,,,,1150.0,1150.0
13761,20000407,2000,4,7,公,,,,1150.0,1150.0
13772,20000623,2000,6,23,公,,,,1030.0,1050.0
13779,20000624,2000,6,24,公,,,,1050.0,1060.0
13786,20000625,2000,6,25,公,,,,1050.0,1060.0
13793,20000626,2000,6,26,公,,,,1060.0,1070.0
13800,20000627,2000,6,27,公,,,,1070.0,1110.0
13811,20030305,2003,3,5,公,,,,1668.0,1719.0
13818,20030306,2003,3,6,公,,,,1719.0,1785.0
13825,20030307,2003,3,7,公,,,,1785.0,1789.0
13832,20030308,2003,3,8,公,,,,1789.0,1814.0
13839,20030309,2003,3,9,公,,,,1789.0,1814.0
13842,20020702,2002,7,2,公,,,,1334.0,1327.0
13849,20020703,2002,7,3,公,,,,1327.0,1358.0
13856,20020704,2002,7,4,公,,,,1358.0,1358.0
13863,20020705,2002,7,5,公,,,,1358.0,1329.0
13870,20020706,2002,7,6,公,,,,1329.0,1329.0
13879,20020927,2002,9,27,公,,,,2161.0,2161.0
13886,20020928,2002,9,28,公,,,,2161.0,2181.0
13893,20020929,2002,9,29,公,,,,2161.0,2181.0
13900,20020930,2002,9,30,公,,,,2181.0,2194.0
13907,20021001,2002,10,1,公,,,,2194.0,2174.0
13914,20021218,2002,12,18,公,,,,1755.0,1748.0
13921,20021219,2002,12,19,公,,,,1755.0,1748.0
13928,20021220,2002,12,20,公,,,,1748.0,1741.0
13935,20021221,2002,12,21,公,,,,1741.0,1735.0
13942,20021222,2002,12,22,公,,,,1741.0,1735.0
13949,20021223,2002,12,23,公,,,,1735.0,1735.0
13958,20030310,2003,3,10,公,,,,1814.0,1864.0
13965,20030311,2003,3,11,公,,,,1864.0,1864.0
13972,20030312,2003,3,12,公,,,,1864.0,1909.0
13979,20030313,2003,3,13,公,,,,1909.0,1919.0
13988,20020707,2002,7,7,公,,,,1329.0,1329.0
13995,20020708,2002,7,8,公,,,,1329.0,1342.0
14002,20020709,2002,7,9,公,,,,1342.0,1328.0
14009,20020710,2002,7,10,公,,,,1328.0,1342.0
14016,20020711,2002,7,11,公,,,,1342.0,1326.0
14024,20021002,2002,10,2,公,,,,2174.0,2154.0
14031,20021003,2002,10,3,公,,,,2174.0,2154.0
14038,20021004,2002,10,4,公,,,,2154.0,2117.0
14045,20021005,2002,10,5,公,,,,2117.0,2117.0
14052,20021006,2002,10,6,公,,,,2117.0,2117.0
14059,20021007,2002,10,7,公,,,,2117.0,2031.0
14066,20021224,2002,12,24,公,,,,1735.0,1709.0
14073,20021225,2002,12,25,公,,,,1735.0,1709.0
14080,20021226,2002,12,26,公,,,,1709.0,1661.0
14087,20021227,2002,12,27,公,,,,1661.0,1641.0
14094,20021228,2002,12,28,公,,,,1641.0,1641.0
14100,20030314,2003,3,14,公,,,,1919.0,1904.0
14107,20030315,2003,3,15,公,,,,1904.0,1904.0
14114,20030316,2003,3,16,公,,,,1904.0,1904.0
14121,20030317,2003,3,17,公,,,,1904.0,1924.0
14128,20030318,2003,3,18,公,,,,1924.0,1902.0
14134,20020712,2002,7,12,公,,,,1326.0,1340.0
14141,20020713,2002,7,13,公,,,,1340.0,1333.0
14148,20020714,2002,7,14,公,,,,1340.0,1333.0
14155,20020715,2002,7,15,公,,,,1333.0,1333.0
14162,20020716,2002,7,16,公,,,,1333.0,1333.0
14169,20020717,2002,7,17,公,,,,1333.0,1333.0
14177,20021008,2002,10,8,公,,,,2031.0,1987.0
14184,20021009,2002,10,9,公,,,,1987.0,1921.0
14191,20021010,2002,10,10,公,,,,1921.0,1921.0
14198,20021011,2002,10,11,公,,,,1921.0,1867.0
14205,20021012,2002,10,12,公,,,,1867.0,1887.0
14212,20021229,2002,12,29,公,,,,1641.0,1641.0
14219,20021230,2002,12,30,公,,,,1641.0,1621.0
14226,20021231,2002,12,31,公,,,,1621.0,1634.0
14233,20030101,2003,1,1,公,,,,1621.0,1634.0
14240,20030102,2003,1,2,公,,,,1634.0,1680.0
14247,20030103,2003,1,3,公,,,,1680.0,1641.0
14252,20020428,2002,4,28,公,,,,991.0,998.0
14259,20020429,2002,4,29,公,,,,998.0,1023.0
14266,20020430,2002,4,30,公,,,,1023.0,1029.0
14273,20020501,2002,5,1,公,,,,1023.0,1029.0
14280,20020502,2002,5,2,公,,,,1029.0,1144.0
14287,20020718,2002,7,18,公,,,,1333.0,1362.0
14294,20020719,2002,7,19,公,,,,1362.0,1383.0
14301,20020720,2002,7,20,公,,,,1383.0,1383.0
14308,20020721,2002,7,21,公,,,,1383.0,1383.0
14315,20020722,2002,7,22,公,,,,1383.0,1375.0
14323,20021013,2002,10,13,公,,,,1867.0,1887.0
14330,20021014,2002,10,14,公,,,,1887.0,1887.0
14337,20021015,2002,10,15,公,,,,1887.0,1867.0
14344,20021016,2002,10,16,公,,,,1867.0,1801.0
14351,20021017,2002,10,17,公,,,,1801.0,1781.0
14358,20021018,2002,10,18,公,,,,1781.0,1781.0
14365,20030104,2003,1,4,公,,,,1641.0,1650.0
14372,20030105,2003,1,5,公,,,,1641.0,1650.0
14379,20030106,2003,1,6,公,,,,1650.0,1584.0
14386,20030107,2003,1,7,公,,,,1584.0,1574.0
14393,20030108,2003,1,8,公,,,,1574.0,1584.0
14401,20020503,2002,5,3,公,,,,1029.0,1144.0
14408,20020504,2002,5,4,公,,,,1144.0,1239.0
14415,20020505,2002,5,5,公,,,,1144.0,1239.0
14422,20020506,2002,5,6,公,,,,1239.0,1239.0
14429,20020507,2002,5,7,公,,,,1239.0,1266.0
14433,20020723,2002,7,23,公,,,,1375.0,1352.0
14440,20020724,2002,7,24,公,,,,1352.0,1353.0
14447,20020725,2002,7,25,公,,,,1353.0,1361.0
14454,20020726,2002,7,26,公,,,,1361.0,1383.0
14461,20020727,2002,7,27,公,,,,1383.0,1397.0
14468,20020728,2002,7,28,公,,,,1383.0,1397.0
14475,20021019,2002,10,19,公,,,,1781.0,1754.0
14482,20021020,2002,10,20,公,,,,1781.0,1754.0
14489,20021021,2002,10,21,公,,,,1754.0,1646.0
14496,20021022,2002,10,22,公,,,,1646.0,1665.0
14503,20021023,2002,10,23,公,,,,1665.0,1639.0
14511,20030109,2003,1,9,公,,,,1584.0,1569.0
14518,20030110,2003,1,10,公,,,,1569.0,1564.0
14525,20030111,2003,1,11,公,,,,1564.0,1564.0
14532,20030112,2003,1,12,公,,,,1564.0,1564.0
14539,20030113,2003,1,13,公,,,,1564.0,1619.0
14547,20020508,2002,5,8,公,,,,1266.0,1299.0
14554,20020509,2002,5,9,公,,,,1299.0,1293.0
14561,20020510,2002,5,10,公,,,,1293.0,1299.0
14568,20020511,2002,5,11,公,,,,1299.0,1299.0
14575,20020512,2002,5,12,公,,,,1299.0,1299.0
14583,20020729,2002,7,29,公,,,,1397.0,1409.0
14590,20020730,2002,7,30,公,,,,1409.0,1409.0
14597,20020731,2002,7,31,公,,,,1409.0,1401.0
14604,20020801,2002,8,1,公,,,,1401.0,1401.0
14611,20020802,2002,8,2,公,,,,1401.0,1394.0
14618,20021024,2002,10,24,公,,,,1639.0,1544.0
14625,20021025,2002,10,25,公,,,,1544.0,1520.0
14632,20021026,2002,10,26,公,,,,1520.0,1479.0
14639,20021027,2002,10,27,公,,,,1520.0,1479.0
14646,20021028,2002,10,28,公,,,,1479.0,1450.0
14653,20021029,2002,10,29,公,,,,1450.0,1464.0
14658,20030114,2003,1,14,公,,,,1619.0,1609.0
14665,20030115,2003,1,15,公,,,,1609.0,1609.0
14672,20030116,2003,1,16,公,,,,1609.0,1604.0
14679,20030117,2003,1,17,公,,,,1604.0,1619.0
14686,20030118,2003,1,18,公,,,,1619.0,1604.0
14694,20020513,2002,5,13,公,,,,1299.0,1293.0
14701,20020514,2002,5,14,公,,,,1293.0,1279.0
14708,20020515,2002,5,15,公,,,,1279.0,1293.0
14715,20020516,2002,5,16,公,,,,1293.0,1293.0
14722,20020517,2002,5,17,公,,,,1293.0,1328.0
14726,20020803,2002,8,3,公,,,,1394.0,1394.0
14733,20020804,2002,8,4,公,,,,1394.0,1394.0
14740,20020805,2002,8,5,公,,,,1394.0,1319.0
14747,20020806,2002,8,6,公,,,,1319.0,1305.0
14754,20020807,2002,8,7,公,,,,1305.0,1319.0
14761,20020808,2002,8,8,公,,,,1319.0,1424.0
14768,20021030,2002,10,30,公,,,,1464.0,1447.0
14775,20021031,2002,10,31,公,,,,1447.0,1439.0
14782,20021101,2002,11,1,公,,,,1439.0,1439.0
14789,20021102,2002,11,2,公,,,,1439.0,1425.0
14796,20021103,2002,11,3,公,,,,1439.0,1425.0
14804,20030119,2003,1,19,公,,,,1619.0,1604.0
14811,20030120,2003,1,20,公,,,,1604.0,1564.0
14818,20030121,2003,1,21,公,,,,1564.0,1529.0
14825,20030122,2003,1,22,公,,,,1529.0,1541.0
14832,20030123,2003,1,23,公,,,,1541.0,1551.0
14841,20020518,2002,5,18,公,,,,1328.0,1328.0
14848,20020519,2002,5,19,公,,,,1328.0,1328.0
14855,20020520,2002,5,20,公,,,,1328.0,1328.0
14862,20020521,2002,5,21,公,,,,1328.0,1371.0
14869,20020522,2002,5,22,公,,,,1371.0,1371.0
14876,20020809,2002,8,9,公,,,,1424.0,1509.0
14883,20020810,2002,8,10,公,,,,1509.0,1516.0
14890,20020811,2002,8,11,公,,,,1509.0,1516.0
14897,20020812,2002,8,12,公,,,,1516.0,1603.0
14904,20020813,2002,8,13,公,,,,1603.0,1609.0
14910,20021104,2002,11,4,公,,,,1425.0,1417.0
14917,20021105,2002,11,5,公,,,,1417.0,1423.0
14924,20021106,2002,11,6,公,,,,1423.0,1407.0
14931,20021107,2002,11,7,公,,,,1407.0,1444.0
14938,20021108,2002,11,8,公,,,,1444.0,1401.0
14945,20021109,2002,11,9,公,,,,1401.0,1381.0
14950,20030124,2003,1,24,公,,,,1551.0,1586.0
14957,20030125,2003,1,25,公,,,,1586.0,1586.0
14964,20030126,2003,1,26,公,,,,1586.0,1586.0
14971,20030127,2003,1,27,公,,,,1586.0,1586.0
14978,20030128,2003,1,28,公,,,,1586.0,1619.0
14987,20020523,2002,5,23,公,,,,1371.0,1356.0
14994,20020524,2002,5,24,公,,,,1356.0,1356.0
15001,20020525,2002,5,25,公,,,,1356.0,1349.0
15008,20020526,2002,5,26,公,,,,1356.0,1349.0
15015,20020527,2002,5,27,公,,,,1349.0,1335.0
15019,20020814,2002,8,14,公,,,,1609.0,1636.0
15026,20020815,2002,8,15,公,,,,1609.0,1636.0
15033,20020816,2002,8,16,公,,,,1636.0,1723.0
15040,20020817,2002,8,17,公,,,,1723.0,1729.0
15047,20020818,2002,8,18,公,,,,1723.0,1729.0
15054,20020819,2002,8,19,公,,,,1729.0,1699.0
15059,20021110,2002,11,10,公,,,,1401.0,1381.0
15066,20021111,2002,11,11,公,,,,1381.0,1388.0
15073,20021112,2002,11,12,公,,,,1388.0,1388.0
15080,20021113,2002,11,13,公,,,,1388.0,1421.0
15087,20021114,2002,11,14,公,,,,1421.0,1455.0
15095,20030129,2003,1,29,公,,,,1619.0,1704.0
15102,20030130,2003,1,30,公,,,,1704.0,1729.0
15109,20030131,2003,1,31,公,,,,1704.0,1729.0
15116,20030201,2003,2,1,公,,,,1704.0,1729.0
15123,20030202,2003,2,2,公,,,,1704.0,1729.0
15133,20020528,2002,5,28,公,,,,1335.0,1321.0
15140,20020529,2002,5,29,公,,,,1321.0,1306.0
15147,20020530,2002,5,30,公,,,,1306.0,1306.0
15154,20020531,2002,5,31,公,,,,1306.0,1299.0
15161,20020601,2002,6,1,公,,,,1299.0,1299.0
15168,20020820,2002,8,20,公,,,,1699.0,1739.0
15175,20020821,2002,8,21,公,,,,1739.0,1732.0
15182,20020822,2002,8,22,公,,,,1732.0,1719.0
15189,20020823,2002,8,23,公,,,,1719.0,1715.0
15196,20020824,2002,8,24,公,,,,1715.0,1715.0
15201,20021115,2002,11,15,公,,,,1455.0,1408.0
15208,20021116,2002,11,16,公,,,,1408.0,1421.0
15215,20021117,2002,11,17,公,,,,1408.0,1421.0
15222,20021118,2002,11,18,公,,,,1421.0,1408.0
15229,20021119,2002,11,19,公,,,,1408.0,1415.0
15236,20021120,2002,11,20,公,,,,1415.0,1375.0
15241,20030203,2003,2,3,公,,,,1729.0,1729.0
15248,20030204,2003,2,4,公,,,,1729.0,1714.0
15255,20030205,2003,2,5,公,,,,1714.0,1729.0
15262,20030206,2003,2,6,公,,,,1729.0,1699.0
15269,20030207,2003,2,7,公,,,,1699.0,1664.0
15280,20020602,2002,6,2,公,,,,1299.0,1299.0
15287,20020603,2002,6,3,公,,,,1299.0,1314.0
15294,20020604,2002,6,4,公,,,,1314.0,1249.0
15301,20020605,2002,6,5,公,,,,1249.0,1235.0
15308,20020606,2002,6,6,公,,,,1249.0,1235.0
15312,20020825,2002,8,25,公,,,,1715.0,1715.0
15319,20020826,2002,8,26,公,,,,1715.0,1735.0
15326,20020827,2002,8,27,公,,,,1735.0,1769.0
15333,20020828,2002,8,28,公,,,,1769.0,1742.0
15340,20020829,2002,8,29,公,,,,1742.0,1782.0
15351,20021121,2002,11,21,公,,,,1375.0,1381.0
15358,20021122,2002,11,22,公,,,,1381.0,1395.0
15365,20021123,2002,11,23,公,,,,1395.0,1388.0
15372,20021124,2002,11,24,公,,,,1395.0,1388.0
15379,20021125,2002,11,25,公,,,,1388.0,1380.0
15387,20030208,2003,2,8,公,,,,1664.0,1644.0
15394,20030209,2003,2,9,公,,,,1664.0,1644.0
15401,20030210,2003,2,10,公,,,,1644.0,1634.0
15408,20030211,2003,2,11,公,,,,1634.0,1624.0
15415,20030212,2003,2,12,公,,,,1624.0,1614.0
15426,20020607,2002,6,7,公,,,,1235.0,1231.0
15433,20020608,2002,6,8,公,,,,1231.0,1246.0
15440,20020609,2002,6,9,公,,,,1231.0,1246.0
15447,20020610,2002,6,10,公,,,,1246.0,1279.0
15454,20020611,2002,6,11,公,,,,1279.0,1308.0
15455,20020830,2002,8,30,公,,,,1782.0,1789.0
15462,20020831,2002,8,31,公,,,,1789.0,1779.0
15469,20020901,2002,9,1,公,,,,1789.0,1779.0
15476,20020902,2002,9,2,公,,,,1779.0,1826.0
15483,20020903,2002,9,3,公,,,,1826.0,2003.0
15490,20020904,2002,9,4,公,,,,2003.0,2141.0
15494,20021126,2002,11,26,公,,,,1380.0,1393.0
15501,20021127,2002,11,27,公,,,,1393.0,1416.0
15508,20021128,2002,11,28,公,,,,1416.0,1429.0
15515,20021129,2002,11,29,公,,,,1429.0,1429.0
15522,20021130,2002,11,30,公,,,,1429.0,1436.0
15529,20021201,2002,12,1,公,,,,1429.0,1436.0
15534,20030213,2003,2,13,公,,,,1614.0,1659.0
15541,20030214,2003,2,14,公,,,,1659.0,1689.0
15548,20030215,2003,2,15,公,,,,1689.0,1694.0
15555,20030216,2003,2,16,公,,,,1689.0,1694.0
15562,20030217,2003,2,17,公,,,,1694.0,1669.0
15573,20020612,2002,6,12,公,,,,1308.0,1278.0
15580,20020613,2002,6,13,公,,,,1308.0,1278.0
15587,20020614,2002,6,14,公,,,,1278.0,1249.0
15594,20020615,2002,6,15,公,,,,1249.0,1242.0
15601,20020616,2002,6,16,公,,,,1249.0,1242.0
15607,20020905,2002,9,5,公,,,,2141.0,2165.0
15614,20020906,2002,9,6,公,,,,2165.0,2213.0
15621,20020907,2002,9,7,公,,,,2213.0,2193.0
15628,20020908,2002,9,8,公,,,,2213.0,2193.0
15635,20020909,2002,9,9,公,,,,2193.0,2289.0
15645,20021202,2002,12,2,公,,,,1436.0,1389.0
15652,20021203,2002,12,3,公,,,,1389.0,1396.0
15659,20021204,2002,12,4,公,,,,1396.0,1383.0
15666,20021205,2002,12,5,公,,,,1383.0,1463.0
15673,20021206,2002,12,6,公,,,,1463.0,1449.0
15681,20030218,2003,2,18,公,,,,1669.0,1683.0
15688,20030219,2003,2,19,公,,,,1683.0,1683.0
15695,20030220,2003,2,20,公,,,,1683.0,1683.0
15702,20030221,2003,2,21,公,,,,1683.0,1648.0
15709,20030222,2003,2,22,公,,,,1648.0,1648.0
15718,20020617,2002,6,17,公,,,,1242.0,1242.0
15725,20020618,2002,6,18,公,,,,1242.0,1253.0
15732,20020619,2002,6,19,公,,,,1253.0,1266.0
15739,20020620,2002,6,20,公,,,,1266.0,1231.0
15746,20020621,2002,6,21,公,,,,1231.0,1174.0
15750,20020910,2002,9,10,公,,,,2289.0,2336.0
15757,20020911,2002,9,11,公,,,,2336.0,2336.0
15764,20020912,2002,9,12,公,,,,2336.0,2295.0
15771,20020913,2002,9,13,公,,,,2295.0,2241.0
15778,20020914,2002,9,14,公,,,,2241.0,2241.0
15785,20020915,2002,9,15,公,,,,2241.0,2241.0
15789,20021207,2002,12,7,公,,,,1449.0,1449.0
15796,20021208,2002,12,8,公,,,,1449.0,1449.0
15803,20021209,2002,12,9,公,,,,1449.0,1509.0
15810,20021210,2002,12,10,公,,,,1509.0,1547.0
15817,20021211,2002,12,11,公,,,,1547.0,1661.0
15824,20021212,2002,12,12,公,,,,1661.0,1701.0
15830,20030223,2003,2,23,公,,,,1648.0,1648.0
15837,20030224,2003,2,24,公,,,,1648.0,1648.0
15844,20030225,2003,2,25,公,,,,1648.0,1663.0
15851,20030226,2003,2,26,公,,,,1663.0,1663.0
15858,20030227,2003,2,27,公,,,,1663.0,1658.0
15865,20020622,2002,6,22,公,,,,1174.0,1174.0
15872,20020623,2002,6,23,公,,,,1174.0,1174.0
15879,20020624,2002,6,24,公,,,,1174.0,1231.0
15886,20020625,2002,6,25,公,,,,1231.0,1266.0
15893,20020626,2002,6,26,公,,,,1266.0,1288.0
15901,20020916,2002,9,16,公,,,,2241.0,2236.0
15908,20020917,2002,9,17,公,,,,2236.0,2189.0
15915,20020918,2002,9,18,公,,,,2189.0,2183.0
15922,20020919,2002,9,19,公,,,,2183.0,2217.0
15929,20020920,2002,9,20,公,,,,2183.0,2217.0
15939,20021213,2002,12,13,公,,,,1701.0,1715.0
15946,20021214,2002,12,14,公,,,,1715.0,1728.0
15953,20021215,2002,12,15,公,,,,1715.0,1728.0
15960,20021216,2002,12,16,公,,,,1728.0,1735.0
15967,20021217,2002,12,17,公,,,,1735.0,1755.0
15977,20030228,2003,2,28,公,,,,1658.0,1663.0
15984,20030301,2003,3,1,公,,,,1658.0,1663.0
15991,20030302,2003,3,2,公,,,,1658.0,1663.0
15998,20030303,2003,3,3,公,,,,1663.0,1663.0
16005,20030304,2003,3,4,公,,,,1663.0,1668.0
16010,20020627,2002,6,27,公,,,,1288.0,1316.0
16017,20020628,2002,6,28,公,,,,1316.0,1334.0
16024,20020629,2002,6,29,公,,,,1334.0,1334.0
16031,20020630,2002,6,30,公,,,,1334.0,1334.0
16038,20020701,2002,7,1,公,,,,1334.0,1334.0
16044,20020921,2002,9,21,公,,,,2183.0,2217.0
16051,20020922,2002,9,22,公,,,,2183.0,2217.0
16058,20020923,2002,9,23,公,,,,2217.0,2187.0
16065,20020924,2002,9,24,公,,,,2187.0,2147.0
16072,20020925,2002,9,25,公,,,,2147.0,2147.0
16079,20020926,2002,9,26,公,,,,2147.0,2161.0
16082,20020418,2002,4,18,公,,,,908.0,912.0
16089,20020419,2002,4,19,公,,,,912.0,905.0
16096,20020420,2002,4,20,公,,,,905.0,901.0
16103,20020421,2002,4,21,公,,,,905.0,901.0
16110,20020422,2002,4,22,公,,,,901.0,924.0
16116,20010811,2001,8,11,公,,,,2150.0,2150.0
16123,20010812,2001,8,12,公,,,,2150.0,2150.0
16130,20010813,2001,8,13,公,,,,2150.0,2131.0
16137,20010814,2001,8,14,公,,,,2131.0,2131.0
16144,20010815,2001,8,15,公,,,,2131.0,2153.0
16151,20010816,2001,8,16,公,,,,2153.0,2080.0
16161,20011108,2001,11,8,公,,,,932.0,921.0
16168,20011109,2001,11,9,公,,,,921.0,868.0
16175,20011110,2001,11,10,公,,,,868.0,862.0
16182,20011111,2001,11,11,公,,,,868.0,862.0
16189,20011112,2001,11,12,公,,,,862.0,856.0
16198,20020130,2002,1,30,公,,,,754.0,777.0
16205,20020131,2002,1,31,公,,,,777.0,777.0
16212,20020201,2002,2,1,公,,,,777.0,777.0
16219,20020202,2002,2,2,公,,,,777.0,777.0
16226,20020203,2002,2,3,公,,,,777.0,777.0
16228,20020423,2002,4,23,公,,,,924.0,953.0
16235,20020424,2002,4,24,公,,,,953.0,975.0
16242,20020425,2002,4,25,公,,,,975.0,983.0
16249,20020426,2002,4,26,公,,,,983.0,991.0
16256,20020427,2002,4,27,公,,,,991.0,998.0
16264,20010817,2001,8,17,公,,,,2080.0,2040.0
16271,20010818,2001,8,18,公,,,,2040.0,2110.0
16278,20010819,2001,8,19,公,,,,2040.0,2110.0
16285,20010820,2001,8,20,公,,,,2110.0,2156.0
16292,20010821,2001,8,21,公,,,,2156.0,2113.0
16302,20011113,2001,11,13,公,,,,856.0,826.0
16309,20011114,2001,11,14,公,,,,826.0,815.0
16316,20011115,2001,11,15,公,,,,815.0,815.0
16323,20011116,2001,11,16,公,,,,815.0,815.0
16330,20011117,2001,11,17,公,,,,815.0,815.0
16343,20020204,2002,2,4,公,,,,777.0,777.0
16350,20020205,2002,2,5,公,,,,777.0,777.0
16357,20020206,2002,2,6,公,,,,777.0,777.0
16364,20020207,2002,2,7,公,,,,777.0,777.0
16374,20010529,2001,5,29,公,,,,915.0,965.0
16381,20010530,2001,5,30,公,,,,965.0,955.0
16388,20010531,2001,5,31,公,,,,955.0,948.0
16395,20010601,2001,6,1,公,,,,948.0,948.0
16402,20010602,2001,6,2,公,,,,948.0,938.0
16407,20010822,2001,8,22,公,,,,2113.0,2113.0
16414,20010823,2001,8,23,公,,,,2113.0,1975.0
16421,20010824,2001,8,24,公,,,,1975.0,1950.0
16428,20010825,2001,8,25,公,,,,1950.0,1950.0
16435,20010826,2001,8,26,公,,,,1950.0,1950.0
16442,20010827,2001,8,27,公,,,,1950.0,1925.0
16446,20011118,2001,11,18,公,,,,815.0,815.0
16453,20011119,2001,11,19,公,,,,815.0,826.0
16460,20011120,2001,11,20,公,,,,826.0,815.0
16467,20011121,2001,11,21,公,,,,815.0,809.0
16474,20011122,2001,11,22,公,,,,809.0,789.0
16481,20011123,2001,11,23,公,,,,789.0,767.0
16485,20020208,2002,2,8,公,,,,777.0,777.0
16492,20020209,2002,2,9,公,,,,777.0,777.0
16499,20020210,2002,2,10,公,,,,777.0,777.0
16506,20020211,2002,2,11,公,,,,777.0,777.0
16513,20020212,2002,2,12,公,,,,777.0,777.0
16522,20010603,2001,6,3,公,,,,948.0,938.0
16529,20010604,2001,6,4,公,,,,938.0,1158.0
16536,20010605,2001,6,5,公,,,,1158.0,1228.0
16543,20010606,2001,6,6,公,,,,1158.0,1228.0
16550,20010607,2001,6,7,公,,,,1228.0,1330.0
16560,20010828,2001,8,28,公,,,,1925.0,1875.0
16567,20010829,2001,8,29,公,,,,1875.0,1875.0
16574,20010830,2001,8,30,公,,,,1875.0,1850.0
16581,20010831,2001,8,31,公,,,,1850.0,1811.0
16588,20010901,2001,9,1,公,,,,1811.0,1811.0
16598,20011124,2001,11,24,公,,,,767.0,767.0
16605,20011125,2001,11,25,公,,,,767.0,767.0
16612,20011126,2001,11,26,公,,,,767.0,767.0
16619,20011127,2001,11,27,公,,,,767.0,733.0
