,Unnamed: 0,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러),소비자물가총지수,인플레이션 반영가,직전 1달 수출(달러),직전 1달 수입(달러),직전 1달 평균기온(°C),직전 1달 평균 상대습도(%),직전 1달 합계 일사량(MJ/m2),직전 1달 평균 풍속(m/s),직전 1달 최대 풍속(m/s),직전 1달 최고기온(°C),직전 1달 최저기온(°C),직전 1달 평균 지면온도(°C),직전 2달 수출(달러),직전 2달 수입(달러),직전 2달 평균기온(°C),직전 2달 평균 상대습도(%),직전 2달 합계 일사량(MJ/m2),직전 2달 평균 풍속(m/s),직전 2달 최대 풍속(m/s),직전 2달 최고기온(°C),직전 2달 최저기온(°C),직전 2달 평균 지면온도(°C),직전 3달 수출(달러),직전 3달 수입(달러),직전 3달 평균기온(°C),직전 3달 평균 상대습도(%),직전 3달 합계 일사량(MJ/m2),직전 3달 평균 풍속(m/s),직전 3달 최대 풍속(m/s),직전 3달 최고기온(°C),직전 3달 최저기온(°C),직전 3달 평균 지면온도(°C),직전 4달 수출(달러),직전 4달 수입(달러),직전 4달 평균기온(°C),직전 4달 평균 상대습도(%),직전 4달 합계 일사량(MJ/m2),직전 4달 평균 풍속(m/s),직전 4달 최대 풍속(m/s),직전 4달 최고기온(°C),직전 4달 최저기온(°C),직전 4달 평균 지면온도(°C),직전 5달 수출(달러),직전 5달 수입(달러),직전 5달 평균기온(°C),직전 5달 평균 상대습도(%),직전 5달 합계 일사량(MJ/m2),직전 5달 평균 풍속(m/s),직전 5달 최대 풍속(m/s),직전 5달 최고기온(°C),직전 5달 최저기온(°C),직전 5달 평균 지면온도(°C),직전 6달 수출(달러),직전 6달 수입(달러),직전 6달 평균기온(°C),직전 6달 평균 상대습도(%),직전 6달 합계 일사량(MJ/m2),직전 6달 평균 풍속(m/s),직전 6달 최대 풍속(m/s),직전 6달 최고기온(°C),직전 6달 최저기온(°C),직전 6달 평균 지면온도(°C),직전 2달 인플레이션 반영가,직전 3달 인플레이션 반영가,직전 4달 인플레이션 반영가,직전 5달 인플레이션 반영가,직전 6달 인플레이션 반영가
374,374,2001-02-04,건고추,5720,2.428,-1.4773333333333334,8.077333333333332,41.92,68.25066666666667,3.750666666666667,1.5026666666666666,8.381818181818183,3.4386666666666663,2.0384615384615383,2001,2,4,400,1956,297100,484531,65.7,87.06240487062405,130.4,32302.066666666666,-1.5173333333333332,58.55666666666667,22.26954545454545,1.8286666666666664,6.114666666666667,6.025333333333333,-10.090666666666666,-0.3230769230769231,0.0,2518112.833333333,1.888753623188406,60.78347826086956,175.04681818181817,2.041681159420289,8.428,14.76,-8.628,2.258305462653289,0.0,547415.8333333333,4.987466666666667,59.54453333333333,48.64090909090909,2.222933333333333,7.853333333333333,14.268,-3.9226666666666654,5.049743589743589,1755.8333333333337,503705.0,13.803573333333327,67.76346666666667,267.0031818181819,1.8477333333333328,7.168,25.898666666666667,0.0,15.56051282051282,421.4,322907.1333333333,18.24633333333333,74.82233333333333,331.93136363636364,1.9291428571428573,7.702666666666667,26.610666666666667,0.0,20.27355361609935,5387.366666666667,202202.76666666663,24.98580952380952,77.29566666666668,422.9936363636364,1.836095238095238,6.82,32.7,0.0,27.9858906794425,90.50632911392404,90.50632911392404,90.50632911392404,85.48259493670886,77.2010623869801
375,375,2001-02-05,건고추,5720,3.056,-2.8640000000000003,9.805333333333332,39.92,68.61466666666666,4.024,1.5973333333333333,11.139090909090909,7.088,3.276923076923077,2001,2,5,400,1956,297100,484531,65.7,87.06240487062405,195.6,48453.100000000006,-0.2022222222222221,61.78800000000001,30.65136363636364,1.7199999999999998,6.114666666666667,8.077333333333332,-10.090666666666666,0.464102564102564,0.0,2408629.6666666665,1.9130303030303035,61.11490909090908,165.29999999999998,2.047939393939394,8.428,14.76,-8.628,2.260606060606061,0.0,656899.0,4.382000000000001,58.53577777777778,58.38772727272728,2.1697777777777776,7.853333333333333,14.268,-3.9226666666666654,4.576068376068376,1685.6,483556.8000000001,13.61422222222222,67.54083333333334,252.11909090909091,1.859555555555556,7.168,25.030666666666665,0.0,15.34391025641026,491.6333333333333,333872.69999999995,18.164809523809524,74.80885714285715,335.9522727272727,1.9105238095238093,7.702666666666667,26.610666666666667,0.0,20.18768074912892,5153.133333333333,204590.2,24.81471428571428,77.05366666666667,418.7740909090909,1.8649047619047612,6.82,32.7,0.0,27.78597778745644,90.50632911392404,90.50632911392404,90.50632911392404,85.86686256781194,77.09651898734175
376,376,2001-02-06,건고추,5720,4.012,1.148,8.165333333333333,54.38666666666666,71.39733333333334,4.213333333333333,1.888,7.626363636363636,2.8306666666666667,3.664102564102565,2001,2,6,400,1956,297100,484531,65.7,87.06240487062405,260.8,64604.13333333333,0.6123333333333334,63.494666666666674,41.790454545454544,1.6893333333333331,6.114666666666667,9.805333333333332,-10.090666666666666,1.1673076923076922,0.0,2299146.5,1.8457777777777784,61.27771428571427,157.17272727272726,2.081587301587301,8.428,14.76,-8.628,2.196825396825397,0.0,766382.1666666666,4.23104761904762,58.41580952380952,66.515,2.051428571428571,7.853333333333333,14.268,-3.9226666666666654,4.436630036630037,1615.3666666666668,463408.6,13.448811594202894,67.15240579710145,243.37136363636367,1.86168115942029,7.168,25.030666666666665,0.0,15.184949832775924,561.8666666666667,344838.26666666666,18.09590476190476,74.58628571428571,340.13181818181823,1.8987142857142856,7.702666666666667,26.610666666666667,0.0,20.115642421602782,4918.9,206977.6333333333,24.577571428571424,77.27176190476192,404.5045454545455,1.8799047619047613,6.82,32.7,0.0,27.481709494773515,90.50632911392404,90.50632911392404,90.50632911392404,86.251130198915,77.02305605786617
377,377,2001-02-07,건고추,5720,1.3586666666666665,-3.6466666666666665,5.52,35.973333333333336,59.432,6.863999999999999,3.3306666666666667,9.821363636363635,4.9093333333333335,2.694871794871794,2001,2,7,400,1956,297100,484531,65.7,87.06240487062405,326.0,80755.16666666666,1.292266666666667,65.07520000000001,49.41681818181818,1.7290666666666668,6.114666666666667,9.805333333333332,-10.090666666666666,1.6666666666666667,0.0,2189663.333333333,1.6822666666666666,61.10566666666666,148.16500000000002,2.115533333333333,8.428,14.76,-8.628,2.055769230769231,0.0,875865.3333333334,4.341666666666667,59.20366666666666,75.52272727272728,1.9703333333333333,7.853333333333333,14.268,-3.9226666666666654,4.509294871794872,1545.1333333333332,443260.4,13.230666666666664,66.7600606060606,229.6336363636364,1.870727272727273,7.168,23.388,0.0,14.948018648018651,632.1,355803.8333333333,18.04242857142857,74.4085238095238,347.29181818181826,1.878238095238096,7.702666666666667,26.610666666666667,0.0,20.089941090413653,4684.666666666666,209365.06666666665,24.328666666666663,77.49838095238097,389.9181818181818,1.8889047619047616,6.82,32.7,0.0,27.13841681184669,90.50632911392404,90.50632911392404,90.50632911392404,86.63539783001808,76.96089511754067
378,378,2001-02-08,건고추,5720,-3.04,-7.523999999999999,1.6706666666666663,26.44,47.40266666666666,6.129333333333333,3.0626666666666664,13.93590909090909,8.729333333333335,-0.1923076923076923,2001,2,8,400,1956,297100,484531,65.7,87.06240487062405,391.2000000000001,96906.2,1.3033333333333332,64.13466666666667,59.238181818181815,1.996,6.863999999999999,9.805333333333332,-10.090666666666666,1.838034188034188,0.0,2080180.1666666665,1.4606315789473685,60.81466666666667,139.33818181818185,2.158666666666666,8.428,12.12,-8.628,1.8596491228070176,0.0,985348.5,4.514074074074074,60.02933333333333,84.34954545454546,1.8954074074074077,7.853333333333333,14.76,-3.9226666666666654,4.6507122507122505,1474.9,423112.2,12.983936507936503,66.21174603174603,219.5477272727273,1.9043174603174604,7.168,23.316,0.0,14.6962148962149,702.3333333333333,366769.4,17.977238095238096,74.50557142857143,346.60545454545456,1.8410476190476197,7.702666666666667,26.610666666666667,0.0,20.022756242741,4450.433333333333,211752.5,24.089714285714283,77.58466666666666,379.4095454545455,1.907809523809524,6.82,32.7,0.0,26.797388937282225,90.50632911392404,90.50632911392404,90.50632911392404,87.01966546112115,76.94111663652802
379,379,2001-02-09,건고추,5720,-0.8160000000000001,-6.469333333333333,4.650666666666667,41.586666666666666,62.44266666666667,5.209333333333333,2.1693333333333333,10.124090909090908,5.212,0.6230769230769231,2001,2,9,400,1956,297100,484531,65.7,87.06240487062405,456.4,113057.23333333334,0.6828571428571427,61.74438095238096,73.1740909090909,2.1483809523809523,6.863999999999999,9.805333333333332,-10.090666666666666,1.547985347985348,0.0,1970697.0,1.3149629629629631,60.64888888888889,135.95318181818186,2.1120740740740738,8.428,12.12,-8.628,1.7056980056980058,0.0,1094831.6666666665,4.470933333333333,60.40626666666667,87.73454545454547,2.0056000000000003,7.853333333333333,14.76,-3.9226666666666654,4.648717948717949,1404.6666666666663,402964.0,12.72666666666667,65.65020000000001,210.775,1.9163333333333332,7.168,21.46933333333333,0.0,14.4474358974359,772.5666666666666,386917.6,17.982482758620687,74.60685057471265,355.3781818181818,1.8349425287356325,7.702666666666667,26.610666666666667,0.0,20.010654126501475,4216.2,204957.3,23.981135802469137,77.78266666666669,358.105,1.913432098765432,6.82,32.14,0.0,26.600815266486,90.50632911392404,90.50632911392404,90.50632911392404,87.1398952422523,76.8342709798406
380,380,2001-02-10,건고추,5720,-0.404,-5.530666666666667,5.570666666666667,25.96,52.565333333333335,4.114666666666667,1.602666666666667,12.965454545454548,7.988,1.2000000000000002,2001,2,10,400,1956,297100,484531,65.7,87.06240487062405,521.6,129208.26666666666,0.4954999999999999,61.83166666666668,83.29818181818182,2.151,6.863999999999999,9.805333333333332,-10.090666666666666,1.432371794871795,0.0,1970697.0,1.3149629629629631,60.64888888888889,135.95318181818186,2.1120740740740738,8.428,12.12,-8.628,1.7056980056980058,0.0,1094831.6666666665,4.470933333333333,60.40626666666667,87.73454545454547,2.0056000000000003,7.853333333333333,14.76,-3.9226666666666654,4.648717948717949,1334.4333333333332,382815.8,12.650736842105266,66.25992982456141,197.1686363636364,1.8472280701754384,7.168,21.46933333333333,0.0,14.312415654520915,842.8000000000001,397883.1666666667,17.834206896551724,74.05696551724138,360.6454545454546,1.826942528735633,7.702666666666667,26.610666666666667,0.0,19.92514162946669,3981.9666666666662,207344.7333333333,23.68562962962963,77.70864197530865,345.989090909091,1.9828148148148144,7.202666666666667,32.14,0.0,26.14191734417344,90.50632911392404,90.50632911392404,90.50632911392404,87.5109122653863,76.91631504922644
381,381,2001-02-11,건고추,5720,-0.6266666666666667,-5.534666666666667,4.28,25.37333333333333,47.288,4.808000000000001,2.048,11.290454545454544,5.810666666666667,0.7128205128205128,2001,2,11,400,1956,297100,484531,65.7,87.06240487062405,586.8,145359.3,0.3955555555555555,60.802074074074085,96.26363636363637,2.090074074074074,6.863999999999999,9.805333333333332,-10.090666666666666,1.4065527065527066,0.0,1861213.8333333333,1.587450980392157,61.4273725490196,126.91500000000002,2.065725490196078,8.428,12.12,-8.496,1.9067873303167424,0.0,1204314.8333333333,3.762909090909091,59.22521212121213,96.7727272727273,2.086909090909091,7.853333333333333,14.76,-8.628,4.07039627039627,1264.2,362667.6,12.739629629629633,67.25222222222222,181.7354545454546,1.7864444444444445,6.3053333333333335,21.46933333333333,0.0,14.305698005698003,913.0333333333334,408848.7333333333,17.652873563218385,72.79659770114941,372.5009090909092,1.8048735632183912,7.702666666666667,26.610666666666667,0.0,19.8215812145522,3747.733333333333,209732.16666666663,23.31135802469136,78.1607901234568,328.5004545454546,2.0529382716049387,7.202666666666667,32.14,0.0,25.618611111111107,90.50632911392404,90.50632911392404,90.50632911392404,87.8819292885203,76.99835911861227
382,382,2001-02-12,건고추,5720,-0.8386666666666667,-3.52,2.877333333333333,23.84,41.224,4.293333333333333,2.1546666666666665,7.575,2.492,0.4615384615384615,2001,2,12,400,1956,297100,484531,65.7,87.06240487062405,652.0,161510.3333333333,0.2933333333333333,59.45066666666668,107.55409090909092,2.0858666666666665,6.863999999999999,9.805333333333332,-10.090666666666666,1.337179487179487,0.0,1751730.6666666667,1.659333333333333,61.22641666666667,118.88363636363638,2.0931666666666664,8.428,12.12,-8.496,1.9754807692307692,0.0,1313798.0,3.4857777777777783,59.67666666666667,104.80409090909092,2.0485555555555552,7.853333333333333,14.76,-8.628,3.798504273504273,1193.9666666666667,342519.4,12.862196078431374,67.78235294117647,170.39272727272729,1.7875294117647058,6.3053333333333335,21.46933333333333,0.0,14.344193061840118,983.2666666666668,419814.3,17.411080459770112,71.81549425287356,380.76045454545454,1.7528735632183914,7.702666666666667,26.610666666666667,0.0,19.667588417329792,3513.5,212119.6,22.98133333333333,78.6516049382716,312.6559090909092,2.113481481481481,7.202666666666667,31.512,0.0,25.121411472448056,90.50632911392404,90.50632911392404,90.50632911392404,88.2529463116543,77.10970464135019
383,383,2001-02-13,건고추,5720,-1.0826666666666669,-4.441333333333334,3.912,21.6,39.06,5.846666666666667,2.7133333333333334,11.027272727272727,5.001333333333334,0.6871794871794871,2001,2,13,400,1956,297100,484531,65.7,87.06240487062405,717.1999999999999,177661.36666666667,0.1904242424242423,57.79369696969698,115.12909090909092,2.092121212121212,6.863999999999999,9.805333333333332,-10.090666666666666,1.2575757575757576,0.0,1642247.5,1.6201777777777775,60.735733333333336,110.9077272727273,2.137155555555556,8.428,12.12,-8.496,1.966666666666667,0.0,1423281.1666666667,3.390461538461539,60.36205128205128,112.78000000000002,2.001230769230769,7.853333333333333,14.76,-8.628,3.6684418145956608,1123.7333333333331,322371.2,12.899583333333336,68.26100000000001,154.5859090909091,1.7769166666666667,6.3053333333333335,21.46933333333333,0.0,14.28557692307692,1053.5,430779.8666666667,17.183310344827582,70.86229885057472,393.7331818181818,1.701241379310345,7.702666666666667,26.610666666666667,0.0,19.53722811671087,3279.266666666667,214507.03333333333,22.724444444444448,78.9480987654321,303.0650000000001,2.1748641975308645,7.202666666666667,31.512,0.0,24.74621951219512,90.50632911392404,90.50632911392404,90.50632911392404,88.6239633347883,77.22105016408813
384,384,2001-02-14,건고추,5720,-2.168,-6.672,2.7013333333333334,24.30666666666667,45.22666666666667,6.3133333333333335,2.786666666666666,15.192272727272728,8.982666666666667,-0.0641025641025641,2001,2,14,400,1956,297100,484531,65.7,87.06240487062405,782.4000000000001,193812.4,0.0843333333333332,56.23255555555557,126.15636363636364,2.1438888888888887,6.863999999999999,9.805333333333332,-10.090666666666666,1.210042735042735,0.0,1532764.3333333333,1.2741904761904763,60.27276190476192,103.52727272727276,2.096285714285714,8.428,9.918666666666669,-8.496,1.7514652014652017,0.0,1532764.3333333333,3.61,60.85171428571429,120.16045454545456,2.051809523809524,7.853333333333333,14.76,-8.628,3.762087912087913,1053.5,302223.0,12.996000000000002,68.7624888888889,139.21863636363636,1.787111111111111,6.3053333333333335,21.46933333333333,0.0,14.266153846153845,1123.7333333333331,450928.06666666665,16.992311111111107,70.52484444444444,409.10045454545457,1.698666666666667,7.702666666666667,26.610666666666667,0.0,19.37188461538461,3045.0333333333333,207711.8333333333,22.587794871794877,78.93420512820514,289.54636363636365,2.1982051282051285,7.202666666666667,31.512,0.0,24.57923545966228,90.50632911392404,90.50632911392404,90.50632911392404,88.68670886075948,77.23953261927944
385,385,2001-02-15,건고추,5720,-0.2293333333333333,-6.413333333333333,5.672,42.29333333333334,66.464,7.942666666666668,3.1066666666666665,6.842727272727273,3.2186666666666666,0.3512820512820513,2001,2,15,400,1956,297100,484531,65.7,87.06240487062405,847.6,209963.43333333332,-0.088923076923077,55.38594871794873,141.3486363636364,2.1933333333333334,6.863999999999999,9.805333333333332,-10.090666666666666,1.112031558185404,0.0,1423281.1666666667,1.104,61.20974358974359,94.48636363636363,2.049435897435897,8.428,9.918666666666669,-8.496,1.615187376725839,0.0,1642247.5,3.601777777777778,60.001066666666674,129.20136363636365,2.095377777777778,7.853333333333333,14.76,-8.628,3.746153846153847,983.2666666666668,282074.8,13.08914285714286,68.7897142857143,134.8531818181818,1.799619047619048,6.3053333333333335,21.46933333333333,0.0,14.363003663003662,1193.9666666666667,461893.6333333333,16.7428,70.72506666666666,393.8968181818182,1.647644444444445,7.168,26.610666666666667,0.0,19.13122649572649,2810.8,210099.26666666663,22.322256410256408,78.34723076923079,295.6286363636365,2.2540000000000004,7.702666666666667,31.512,0.0,24.2277626641651,90.50632911392404,90.50632911392404,90.50632911392404,89.01371308016877,77.40688899707885
386,386,2001-02-16,건고추,5720,-2.469333333333333,-6.577333333333334,1.5213333333333334,33.74666666666667,53.08133333333333,6.848,3.732,15.132727272727273,8.656,0.2743589743589744,2001,2,16,400,1956,297100,484531,65.7,87.06240487062405,912.8,226114.46666666667,-0.098952380952381,56.1772380952381,148.19136363636366,2.2585714285714285,7.942666666666668,9.805333333333332,-10.090666666666666,1.0576923076923077,0.0,1313798.0,1.0998888888888891,61.820888888888895,87.14318181818183,2.093111111111112,8.428,9.918666666666669,-8.496,1.6006410256410255,0.0,1751730.6666666667,3.4487500000000004,59.61825,136.54454545454544,2.05975,7.853333333333333,14.76,-8.628,3.6238782051282055,913.0333333333334,261926.6,13.073128205128208,68.75907692307693,123.27454545454546,1.773128205128205,6.3053333333333335,21.46933333333333,0.0,14.313214990138066,1264.2,472859.2,16.605866666666667,70.93262222222224,385.1163636363637,1.6551555555555555,7.168,26.610666666666667,0.0,18.97398504273504,2576.5666666666666,212486.7,22.03635897435897,77.67276923076926,305.78181818181827,2.271589743589744,7.702666666666667,31.512,0.0,23.93294793621013,90.50632911392404,90.50632911392404,90.50632911392404,89.34071729957805,77.59250243427458
387,387,2001-02-17,건고추,5720,-1.4146666666666663,-8.354666666666667,4.516,40.21333333333333,59.44533333333333,4.574666666666667,1.964,11.803636363636365,5.454666666666667,0.5333333333333333,2001,2,17,400,1956,297100,484531,65.7,87.06240487062405,978.0,242265.5,-0.2569777777777778,55.970844444444445,163.32409090909093,2.3568,7.942666666666668,9.805333333333332,-10.090666666666666,1.0054700854700855,0.0,1204314.8333333333,0.9147878787878791,60.849939393939394,84.10000000000001,2.152121212121212,8.428,9.918666666666669,-8.496,1.512820512820513,0.0,1861213.8333333333,3.430352941176471,60.37607843137256,139.58772727272728,2.023529411764706,7.853333333333333,14.76,-8.628,3.5616892911010565,842.8000000000001,241778.4,13.077888888888888,68.76144444444445,111.22727272727272,1.7738888888888884,6.3053333333333335,21.46933333333333,0.0,14.24807692307692,1334.4333333333332,483824.76666666666,16.454533333333334,70.98813333333332,377.5100000000001,1.670088888888889,7.168,26.610666666666667,0.0,18.79423076923077,2342.333333333333,214874.13333333333,21.817794871794867,76.93164102564104,320.9186363636364,2.2471794871794866,7.702666666666667,31.512,0.0,23.77458724202626,90.50632911392404,90.50632911392404,90.50632911392404,89.63607594936708,77.81462999026289
388,388,2001-02-18,건고추,5720,3.7026666666666666,-0.7573333333333333,9.872,44.96,64.536,4.254666666666667,1.72,11.688636363636364,4.901333333333333,3.871794871794872,2001,2,18,400,1956,297100,484531,65.7,87.06240487062405,1043.2,258416.53333333333,-0.3293333333333333,56.188,175.1277272727273,2.33225,7.942666666666668,9.805333333333332,-10.090666666666666,0.9759615384615384,0.0,1094831.6666666665,0.5787999999999999,60.41266666666667,77.41772727272729,2.092666666666667,8.428,9.918666666666669,-8.496,1.2733333333333334,0.0,1970697.0,3.4772592592592595,60.64533333333333,146.27,2.063703703703704,7.853333333333333,14.76,-8.628,3.5809116809116808,772.5666666666666,221630.2,12.97781818181818,68.62121212121212,101.33318181818184,1.8052121212121213,6.3053333333333335,21.46933333333333,0.0,14.101165501165498,1404.6666666666663,494790.3333333333,16.305466666666668,70.93622222222221,370.19000000000005,1.6705777777777775,7.168,25.898666666666667,0.0,18.61420085470085,2108.1,217261.56666666665,21.61625641025641,76.88753846153848,321.6159090909091,2.1930769230769225,7.702666666666667,31.512,0.0,23.61160881801125,90.50632911392404,90.50632911392404,90.50632911392404,89.89978902953585,78.07327166504379
389,389,2001-02-19,건고추,5720,4.561333333333334,-0.6746666666666666,11.633333333333333,35.14666666666667,65.668,4.801333333333334,1.9653333333333327,13.984090909090908,7.889333333333334,4.800000000000001,2001,2,19,400,1956,297100,484531,65.7,87.06240487062405,1108.4,274567.56666666665,-0.092156862745098,56.67905882352942,186.8163636363637,2.296235294117647,7.942666666666668,9.872,-10.090666666666666,1.1463046757164403,0.0,985348.5,0.3804444444444443,58.98711111111111,74.94772727272729,2.090222222222222,8.428,9.918666666666669,-8.496,1.142735042735043,0.0,2080180.1666666665,3.4186666666666667,61.30835087719297,148.74,2.06638596491228,7.853333333333333,14.76,-8.628,3.52132253711201,702.3333333333333,201482.0,12.889733333333334,69.30866666666667,88.65318181818182,1.8193333333333332,6.3053333333333335,21.46933333333333,0.0,13.915641025641026,1474.9,505755.9,16.13137777777778,70.44444444444443,372.3954545454546,1.6772444444444443,7.168,25.898666666666667,0.0,18.44566452991453,1873.8666666666663,219649.0,21.40697435897436,77.10717948717951,312.9136363636364,2.161692307692307,7.702666666666667,31.512,0.0,23.38085131332082,90.50632911392404,90.50632911392404,90.50632911392404,90.11075949367087,78.44449853943523
390,390,2001-02-20,건고추,5720,4.746666666666667,-1.58,12.948,38.13333333333333,68.27066666666667,3.9266666666666654,1.484,14.052272727272726,7.830666666666666,5.574358974358974,2001,2,20,400,1956,297100,484531,65.7,87.06240487062405,1173.6,290718.6,0.1663703703703703,57.178444444444445,200.80045454545456,2.277851851851852,7.942666666666668,11.633333333333333,-10.090666666666666,1.3492877492877493,0.0,875865.3333333334,0.2054999999999999,59.37233333333333,65.19045454545454,2.0706666666666664,8.428,9.918666666666669,-8.496,1.047115384615385,0.0,2189663.333333333,3.3367333333333327,61.03819999999998,158.4972727272727,2.0754,7.853333333333333,14.76,-8.628,3.4406410256410256,632.1,181333.8,12.783407407407408,69.956,81.535,1.798074074074074,6.3053333333333335,21.46933333333333,0.0,13.83988603988604,1545.1333333333332,516721.4666666666,15.946355555555558,69.84173333333334,370.5327272727272,1.7015555555555557,7.168,25.898666666666667,0.0,18.230329059829057,1639.6333333333334,222036.4333333333,21.210461538461537,77.4517435897436,301.70090909090914,2.1529230769230767,7.702666666666667,31.512,0.0,23.11223733583489,90.50632911392404,90.50632911392404,90.50632911392404,90.1898734177215,78.9678675754625
391,391,2001-02-21,건고추,5720,4.873333333333333,1.0293333333333334,9.305333333333332,59.52,77.48533333333333,3.750666666666667,1.4253333333333331,5.125454545454545,1.4946666666666666,4.556410256410256,2001,2,21,400,1956,297100,484531,65.7,87.06240487062405,1238.8,306869.6333333333,0.4074385964912281,57.762245614035095,214.8527272727273,2.2360701754385963,7.942666666666668,12.948,-10.090666666666666,1.57165991902834,0.0,766382.1666666666,-0.1870476190476191,59.1367619047619,56.495909090909095,2.086095238095238,8.428,9.274666666666668,-8.496,0.8267399267399268,0.0,2299146.5,3.318476190476191,61.03739682539681,167.19181818181815,2.070031746031746,7.853333333333333,14.76,-8.628,3.4001221001221,561.8666666666667,161185.6,12.392166666666668,68.8605,72.42909090909092,1.8021666666666667,6.3053333333333335,21.069333333333333,0.0,13.429807692307694,1615.3666666666668,527687.0333333333,15.83275555555556,69.9064,364.5886363636364,1.709733333333333,7.168,25.898666666666667,0.0,18.068679487179487,1405.4,224423.86666666667,21.044666666666664,77.16241025641025,310.5604545454546,2.1465641025641027,7.702666666666667,31.512,0.0,22.97731238273921,90.50632911392404,90.50632911392404,90.50632911392404,90.26898734177215,79.49123661148977
392,392,2001-02-22,건고추,5720,5.806666666666667,-0.0679999999999999,14.702666666666667,33.89333333333333,69.04799999999999,3.724,1.4533333333333334,14.722272727272726,7.784,6.51025641025641,2001,2,22,400,1956,297100,484531,65.7,87.06240487062405,1304.0,323020.6666666666,0.6307333333333334,58.7484,219.97818181818184,2.195533333333333,7.942666666666668,12.948,-10.090666666666666,1.7208974358974358,0.0,656899.0,-0.8031111111111112,58.59622222222222,50.41272727272727,1.8782222222222225,6.36,9.274666666666668,-8.496,0.4119658119658119,0.0,2408629.6666666665,3.327151515151515,61.09842424242422,173.27499999999998,2.127454545454545,8.428,14.76,-8.628,3.396270396270396,491.6333333333333,141037.4,11.79809523809524,66.80228571428572,68.11636363636364,1.8186666666666669,6.3053333333333335,21.069333333333333,0.0,12.945054945054949,1685.6,538652.6000000001,15.746622222222223,70.10297777777778,354.8154545454546,1.7209333333333334,7.168,25.898666666666667,0.0,17.903448717948717,1171.1666666666663,226811.3,20.89405128205128,76.75907692307693,320.4118181818182,2.118871794871795,7.702666666666667,31.512,0.0,22.88423545966229,90.50632911392404,90.50632911392404,90.50632911392404,90.34810126582278,80.01460564751703
393,393,2001-02-23,건고추,5720,4.469333333333333,1.2413333333333332,7.222666666666667,65.73333333333333,83.31466666666667,5.632,2.464,1.703181818181818,0.0613333333333333,4.105128205128205,2001,2,23,400,1956,297100,484531,65.7,87.06240487062405,1369.1999999999998,339171.69999999995,0.8772063492063492,59.23885714285715,234.70045454545456,2.160190476190476,7.942666666666668,14.702666666666667,-10.090666666666666,1.948962148962149,0.0,547415.8333333333,-1.1936,58.3128,42.88909090909091,1.8802666666666668,6.36,9.274666666666668,-8.496,0.2184615384615384,0.0,2518112.833333333,3.232463768115942,61.05124637681158,180.79863636363635,2.116173913043478,8.428,14.76,-8.628,3.3085841694537343,421.4,120889.2,11.038666666666666,65.34044444444443,59.853181818181824,1.734222222222222,6.3053333333333335,19.42533333333333,0.0,12.18931623931624,1755.8333333333337,549618.1666666666,15.664711111111112,70.06160000000001,352.9627272727273,1.7517333333333334,7.168,25.898666666666667,0.0,17.787681623931622,936.9333333333332,229198.7333333333,20.725384615384616,76.32533333333333,327.0604545454546,2.083897435897436,7.702666666666667,31.512,0.0,22.77856238273921,90.50632911392404,90.50632911392404,90.50632911392404,90.4272151898734,80.5379746835443
394,394,2001-02-24,건고추,5720,1.7933333333333332,-0.6786666666666666,4.426666666666667,59.013333333333335,78.55066666666667,6.373333333333333,3.321333333333333,4.003181818181818,0.4053333333333333,2.7,2001,2,24,400,1956,297100,484531,65.7,87.06240487062405,1434.4,355322.73333333334,1.0404848484848486,60.33321212121212,236.4036363636364,2.174,7.942666666666668,14.702666666666667,-10.090666666666666,2.046969696969697,0.0,547415.8333333333,-1.1936,58.3128,42.88909090909091,1.8802666666666668,6.36,9.274666666666668,-8.496,0.2184615384615384,0.0,2518112.833333333,3.232463768115942,61.05124637681158,180.79863636363635,2.116173913043478,8.428,14.76,-8.628,3.3085841694537343,351.16666666666663,100741.0,10.962133333333336,67.60693333333333,44.70772727272728,1.5490666666666666,4.402666666666667,19.42533333333333,0.0,12.07897435897436,1826.0666666666668,560583.7333333334,15.454533333333334,69.53275555555555,350.6168181818182,1.7867111111111114,7.168,25.898666666666667,0.0,17.51363247863248,702.7,231586.1666666667,20.440666666666665,75.79564102564103,334.8386363636364,2.0549230769230773,7.702666666666667,31.512,0.0,22.57815196998124,90.50632911392404,90.50632911392404,90.50632911392404,90.50632911392404,81.06134371957157
