,Unnamed: 0,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러)
1134,1134,2002-08-07,건고추,4856,22.79230769230769,21.3448717948718,24.46153846153846,82.78205128205128,89.33846153846153,6.806410256410256,3.062820512820513,2.284090909090909,0.141025641025641,22.85,2002,8,7,0,0,130488,212765
1135,1135,2002-08-08,건고추,4856,23.27820512820513,21.52179487179487,26.17692307692308,75.73076923076923,87.54102564102564,4.8448717948717945,1.928205128205128,9.080454545454543,1.9884615384615385,24.307692307692307,2002,8,8,0,0,130488,212765
1136,1136,2002-08-09,건고추,4856,22.862820512820512,20.914102564102564,25.93974358974359,72.52564102564102,84.41153846153847,4.228205128205128,1.7923076923076924,10.016363636363636,2.275641025641025,24.139743589743592,2002,8,9,0,0,130488,212765
1137,1137,2002-08-10,건고추,4844,21.261538461538464,19.39102564102564,24.08589743589744,74.67948717948718,86.56153846153846,4.573076923076923,2.02948717948718,4.565454545454545,0.5897435897435898,22.48076923076923,2002,8,10,0,0,130488,212765
1138,1138,2002-08-11,건고추,4833,20.702564102564104,18.855128205128207,23.365384615384617,72.82051282051282,84.33076923076923,4.089743589743589,1.894871794871795,7.857727272727273,1.1076923076923078,22.20769230769231,2002,8,11,0,0,130488,212765
1140,1140,2002-08-13,건고추,4833,21.210256410256413,18.932051282051283,24.6,70.71794871794872,85.56794871794872,2.941025641025641,1.0294871794871794,9.337272727272726,2.1346153846153846,22.880769230769232,2002,8,13,0,0,130488,212765
1141,1141,2002-08-14,건고추,4833,21.02307692307692,19.45769230769231,23.66153846153846,76.02564102564102,87.7448717948718,2.991025641025641,1.0474358974358975,6.402272727272727,0.7166666666666667,22.43846153846154,2002,8,14,0,0,130488,212765
1142,1142,2002-08-15,건고추,4833,21.460256410256413,19.23974358974359,24.455128205128204,73.78205128205128,85.87948717948719,3.517948717948717,1.3346153846153843,8.933181818181819,1.8,23.016666666666666,2002,8,15,0,0,130488,212765
1143,1143,2002-08-16,건고추,4833,22.0,19.91025641025641,24.602564102564106,75.14102564102564,85.70384615384614,3.065384615384615,1.1807692307692308,8.075454545454546,1.7282051282051285,23.214102564102564,2002,8,16,0,0,130488,212765
1144,1144,2002-08-17,건고추,4789,23.266666666666666,20.78076923076923,27.2,68.35897435897436,83.03333333333333,3.7474358974358974,1.5192307692307692,11.729545454545455,3.882051282051282,25.13589743589744,2002,8,17,0,0,130488,212765
1145,1145,2002-08-18,건고추,4789,24.02051282051282,20.762820512820515,28.93846153846153,58.756410256410255,77.51538461538462,4.148717948717949,1.626923076923077,16.274090909090912,6.401282051282052,26.614102564102566,2002,8,18,0,0,130488,212765
1146,1146,2002-08-19,건고추,4789,22.85897435897436,19.73974358974359,26.79615384615385,57.06410256410256,74.36923076923077,4.266666666666667,1.8192307692307688,12.68590909090909,5.014102564102564,25.38846153846153,2002,8,19,0,0,130488,212765
1147,1147,2002-08-20,건고추,4789,22.225641025641025,18.525641025641026,26.85,52.37179487179487,72.26538461538462,3.81025641025641,1.6974358974358974,18.083181818181817,6.923076923076923,25.610256410256408,2002,8,20,0,0,130488,212765
1149,1149,2002-08-22,건고추,4789,22.387179487179488,19.4,25.71538461538461,67.65384615384616,81.81153846153846,3.962820512820513,1.5602564102564105,8.99,2.6974358974358976,24.121794871794872,2002,8,22,0,0,130488,212765
1150,1150,2002-08-23,건고추,4789,24.078205128205127,21.31538461538461,27.871794871794872,68.23076923076923,82.28589743589744,5.207692307692308,2.048717948717949,10.005454545454546,2.876923076923077,24.946153846153845,2002,8,23,0,0,130488,212765
1151,1151,2002-08-24,건고추,4789,24.72948717948718,20.98205128205128,29.991025641025644,55.12820512820513,78.02179487179487,4.180769230769231,1.4448717948717948,18.03227272727273,7.896153846153846,27.07051282051282,2002,8,24,0,0,130488,212765
1152,1152,2002-08-25,건고추,4789,24.38589743589744,20.828205128205127,29.21410256410256,60.333333333333336,79.02820512820513,3.728205128205128,1.3961538461538463,15.22409090909091,5.994871794871794,26.902564102564103,2002,8,25,0,0,130488,212765
1153,1153,2002-08-26,건고추,4789,24.90128205128205,21.761538461538464,28.84230769230769,61.6025641025641,78.01666666666667,4.461538461538462,1.941025641025641,14.38,4.935897435897436,26.898717948717948,2002,8,26,0,0,130488,212765
1154,1154,2002-08-27,건고추,4789,25.407692307692308,22.76025641025641,29.4,65.55128205128206,81.94871794871794,6.107692307692307,2.405128205128205,11.264545454545454,4.087179487179488,26.646153846153847,2002,8,27,0,0,130488,212765
1155,1155,2002-08-28,건고추,4789,25.77179487179487,22.42179487179488,30.734615384615388,58.32051282051282,79.88717948717948,3.552564102564103,1.2743589743589745,17.285,7.602564102564102,28.183333333333337,2002,8,28,0,0,130488,212765
1156,1156,2002-08-29,건고추,4789,26.402564102564103,22.53076923076923,31.705128205128204,57.35897435897436,76.95,4.720512820512821,1.8666666666666667,16.58818181818182,7.702564102564102,28.6448717948718,2002,8,29,0,0,130488,212765
1157,1157,2002-08-30,건고추,4789,24.825641025641023,22.70897435897436,27.556410256410256,69.34615384615384,80.30641025641025,6.092307692307692,3.1,5.624545454545454,1.164102564102564,25.112820512820512,2002,8,30,0,0,130488,212765
1158,1158,2002-08-31,건고추,4789,22.366666666666667,20.33076923076923,24.52692307692308,75.85897435897436,85.14999999999999,13.01923076923077,6.815384615384616,1.978636363636364,0.1166666666666666,22.114102564102566,2002,8,31,0,0,130488,212765
1159,1159,2002-11-01,건고추,5320,7.301282051282051,2.9333333333333336,11.556410256410256,27.89743589743589,50.31025641025641,8.26923076923077,4.089743589743589,13.718636363636364,8.119230769230768,8.533333333333333,2002,11,1,11100,49594,503732,745629
1160,1160,2002-11-02,건고추,5320,5.143589743589743,0.1333333333333333,10.069230769230767,34.61538461538461,57.40128205128205,6.452564102564103,2.8051282051282054,10.905454545454546,6.807692307692308,6.265384615384615,2002,11,2,11100,49594,503732,745629
1161,1161,2002-11-03,건고추,5320,4.957692307692308,1.7435897435897436,9.582051282051282,40.01282051282051,63.97179487179488,7.341025641025642,3.2153846153846155,8.620909090909091,4.923076923076923,5.712820512820513,2002,11,3,11100,49594,503732,745629
1162,1162,2002-11-04,건고추,5320,3.0500000000000003,-0.3666666666666667,7.5256410256410255,36.16666666666666,54.59871794871795,7.403846153846154,3.5756410256410254,12.056818181818182,7.17948717948718,4.269230769230769,2002,11,4,11100,49594,503732,745629
1163,1163,2002-11-05,건고추,5320,4.23974358974359,-1.9589743589743591,10.902564102564105,31.923076923076923,58.26153846153846,4.0346153846153845,1.5794871794871794,13.577272727272726,8.706410256410257,5.207692307692308,2002,11,5,11100,49594,503732,745629
1164,1164,2002-11-06,건고추,5320,8.673076923076923,1.794871794871795,16.315384615384612,38.47435897435897,63.369230769230775,3.97051282051282,1.6051282051282052,11.939545454545454,7.964102564102565,8.398717948717948,2002,11,6,11100,49594,503732,745629
1165,1165,2002-11-07,건고추,5320,11.317948717948717,6.055128205128205,16.605128205128207,52.82051282051282,73.6448717948718,7.019230769230769,2.9282051282051285,5.245,2.0205128205128204,10.075641025641024,2002,11,7,11100,49594,503732,745629
1166,1166,2002-11-08,건고추,5220,4.81025641025641,1.05,9.362820512820512,42.56410256410256,56.297435897435896,8.051282051282051,4.538461538461538,7.255909090909091,3.371794871794872,5.373076923076924,2002,11,8,11100,49594,503732,745629
1167,1167,2002-11-09,건고추,5220,3.2333333333333334,-1.2474358974358974,8.024358974358973,31.384615384615383,51.88461538461539,6.962820512820513,3.3487179487179484,12.519545454545456,8.142307692307693,3.76025641025641,2002,11,9,11100,49594,503732,745629
1168,1168,2002-11-10,건고추,5220,8.07948717948718,0.5782051282051283,14.083333333333334,47.67948717948718,67.36923076923077,5.079487179487179,2.076923076923077,10.035454545454543,5.7,6.971794871794871,2002,11,10,11100,49594,503732,745629
1169,1169,2002-11-11,건고추,5220,14.078205128205129,7.723076923076923,19.48974358974359,43.73076923076923,65.25128205128205,7.978205128205127,3.7923076923076926,7.628636363636363,4.008974358974359,11.964102564102564,2002,11,11,11100,49594,503732,745629
1170,1170,2002-11-12,건고추,5220,7.225641025641026,2.95,11.576923076923077,27.2948717948718,44.30384615384615,7.255128205128205,3.155128205128205,10.251818181818182,6.748717948717949,7.205128205128205,2002,11,12,11100,49594,503732,745629
1171,1171,2002-11-13,건고추,5220,3.6076923076923073,-0.2064102564102564,8.393589743589745,29.435897435897434,52.95641025641026,6.285897435897436,2.43974358974359,11.48681818181818,7.487179487179487,4.556410256410256,2002,11,13,11100,49594,503732,745629
1172,1172,2002-11-14,건고추,5220,4.393589743589743,-1.715384615384615,9.930769230769233,40.15384615384615,63.47435897435897,5.3679487179487175,1.9679487179487176,8.996818181818183,5.175641025641026,4.343589743589744,2002,11,14,11100,49594,503732,745629
1173,1173,2002-11-15,건고추,5220,3.0846153846153848,-0.5705128205128205,7.255128205128205,23.71794871794872,46.56666666666666,5.828205128205129,2.6628205128205127,9.255454545454546,5.128205128205129,3.742307692307692,2002,11,15,11100,49594,503732,745629
1174,1174,2002-11-16,건고추,5220,2.7153846153846155,-2.3692307692307693,9.417948717948718,21.307692307692307,48.44358974358974,4.461538461538462,1.858974358974359,12.753636363636362,8.706410256410257,3.571794871794872,2002,11,16,11100,49594,503732,745629
1175,1175,2002-11-17,건고추,5220,4.166666666666667,-1.7474358974358977,10.18846153846154,41.16666666666666,65.54102564102564,6.746153846153847,2.730769230769231,5.527727272727272,3.4525641025641027,3.2384615384615385,2002,11,17,11100,49594,503732,745629
1176,1176,2002-11-18,건고추,5220,1.0692307692307692,-3.08974358974359,4.883333333333333,31.94871794871795,52.67435897435898,7.206410256410257,3.648717948717949,11.49409090909091,7.087179487179487,2.4551282051282053,2002,11,18,11100,49594,503732,745629
1177,1177,2002-11-19,건고추,5220,1.1538461538461535,-4.901282051282052,7.484615384615384,32.55128205128205,58.78717948717948,4.276923076923077,1.7576923076923077,10.713181818181818,7.221794871794871,1.685897435897436,2002,11,19,11100,49594,503732,745629
1178,1178,2002-11-20,건고추,5220,4.543589743589743,-0.0423076923076923,8.615384615384615,50.71794871794872,69.3551282051282,3.630769230769231,1.3756410256410256,4.611818181818181,1.347435897435897,3.911538461538462,2002,11,20,11100,49594,503732,745629
1179,1179,2002-11-21,건고추,5220,4.2,0.6974358974358975,8.820512820512821,33.19230769230769,60.99102564102565,4.82051282051282,2.1102564102564103,10.202727272727271,6.45,4.833333333333333,2002,11,21,11100,49594,503732,745629
1180,1180,2002-11-22,건고추,5220,4.315384615384616,-1.7666666666666668,12.16153846153846,39.1025641025641,67.4474358974359,3.488461538461539,1.4307692307692308,11.018636363636364,7.769230769230769,4.248717948717949,2002,11,22,11100,49594,503732,745629
1181,1181,2002-11-23,건고추,5220,6.028205128205128,0.1884615384615384,14.60897435897436,37.756410256410255,70.26282051282051,3.592307692307692,1.4179487179487178,11.23,7.87051282051282,5.321794871794872,2002,11,23,11100,49594,503732,745629
1182,1182,2002-11-24,건고추,5220,5.687179487179487,0.9884615384615384,11.916666666666666,42.756410256410255,69.78846153846153,5.012820512820513,2.014102564102564,7.103636363636364,4.228205128205128,5.22948717948718,2002,11,24,11100,49594,503732,745629
1183,1183,2002-11-25,건고추,5220,3.602564102564102,-0.4756410256410256,8.35897435897436,37.85897435897436,58.9974358974359,6.262820512820513,3.0538461538461537,9.326363636363636,6.18974358974359,3.537179487179487,2002,11,25,11100,49594,503732,745629
1184,1184,2002-11-26,건고추,5220,1.878205128205128,-2.694871794871794,6.925641025641026,44.96153846153846,65.43461538461538,6.791025641025642,2.778205128205128,5.981363636363636,3.0551282051282054,1.7884615384615383,2002,11,26,11100,49594,503732,745629
1185,1185,2002-11-27,건고추,5220,1.35,-2.578205128205128,5.807692307692308,27.705128205128204,48.05897435897436,6.493589743589744,3.2153846153846155,11.23681818181818,8.012820512820513,1.5243589743589745,2002,11,27,11100,49594,503732,745629
1186,1186,2002-11-28,건고추,5220,2.717948717948718,-3.9294871794871793,9.53974358974359,35.12820512820513,58.92179487179487,3.842307692307692,1.508974358974359,9.959545454545456,7.280769230769231,2.0666666666666664,2002,11,28,11100,49594,503732,745629
1187,1187,2002-11-29,건고추,5220,7.361538461538462,1.6833333333333336,12.953846153846154,50.38461538461539,71.4628205128205,4.176923076923077,1.5923076923076924,5.404090909090909,2.746153846153846,5.883333333333333,2002,11,29,11100,49594,503732,745629
1188,1188,2002-11-30,건고추,5220,5.47948717948718,-0.2153846153846153,11.32051282051282,27.14102564102564,62.52564102564103,4.2987179487179485,1.7384615384615385,9.258636363636365,5.725641025641026,5.388461538461539,2002,11,30,11100,49594,503732,745629
1189,1189,2003-02-01,건고추,5220,-1.1935897435897436,-7.110256410256411,5.65,37.73076923076923,63.86410256410256,4.057692307692308,1.6730769230769231,13.04681818181818,7.891025641025641,-0.1179487179487179,2003,2,1,9000,49407,368626,528556
1190,1190,2003-02-02,건고추,5220,-0.8474358974358973,-5.888461538461539,5.464102564102564,35.282051282051285,64.29615384615384,4.837179487179488,2.083333333333333,12.782727272727271,8.233333333333334,0.1397435897435897,2003,2,2,9000,49407,368626,528556
1191,1191,2003-02-03,건고추,5220,-0.5564102564102564,-6.458974358974359,5.682051282051282,32.87179487179487,60.37692307692307,4.324358974358974,1.871794871794872,13.982727272727272,8.320512820512821,0.2769230769230769,2003,2,3,9000,49407,368626,528556
1192,1192,2003-02-04,건고추,5220,0.3012820512820512,-2.8217948717948715,4.712820512820513,38.55128205128205,61.21282051282052,5.3,2.2243589743589745,9.02590909090909,4.857692307692307,0.8243589743589743,2003,2,4,9000,49407,368626,528556
1193,1193,2003-02-05,건고추,5220,-0.5910256410256409,-4.374358974358974,3.920512820512821,38.69230769230769,61.3,6.001282051282051,2.6666666666666665,9.734545454545454,5.410256410256411,0.1256410256410256,2003,2,5,9000,49407,368626,528556
1194,1194,2003-02-06,건고추,5220,0.1602564102564102,-5.920512820512821,6.685897435897436,32.782051282051285,58.22435897435897,5.30897435897436,2.26025641025641,14.875454545454543,9.12948717948718,0.7615384615384615,2003,2,6,9000,49407,368626,528556
1195,1195,2003-02-07,건고추,5220,3.0666666666666664,-2.592307692307692,8.411538461538461,47.3974358974359,65.49487179487178,4.633333333333333,1.9371794871794872,8.723636363636365,3.805128205128205,2.0294871794871794,2003,2,7,9000,49407,368626,528556
1196,1196,2003-02-08,건고추,5220,3.396153846153846,0.9653846153846154,6.043589743589744,68.2948717948718,83.83205128205128,5.216666666666667,2.0243589743589743,2.149090909090909,0.2846153846153846,2.5615384615384618,2003,2,8,9000,49407,368626,528556
1197,1197,2003-02-09,건고추,5220,3.5,-0.1179487179487179,8.85897435897436,62.46153846153846,82.20897435897436,3.9153846153846152,1.4871794871794872,9.905,4.670512820512821,3.7038461538461536,2003,2,9,9000,49407,368626,528556
1198,1198,2003-02-10,건고추,5220,4.662820512820512,0.9512820512820512,9.424358974358976,56.94871794871795,78.21538461538462,4.332051282051282,1.8320512820512824,6.759090909090909,2.3051282051282054,4.36923076923077,2003,2,10,9000,49407,368626,528556
1199,1199,2003-02-11,건고추,5220,1.7192307692307691,-2.8384615384615386,5.580769230769231,39.14102564102564,65.55128205128206,6.726923076923078,3.451282051282051,11.42318181818182,6.0,3.4615384615384617,2003,2,11,9000,49407,368626,528556
1200,1200,2003-02-12,건고추,5220,-2.5384615384615383,-6.55,2.1115384615384616,27.243589743589745,47.86794871794872,6.294871794871795,3.2243589743589745,14.84590909090909,8.998717948717948,0.1423076923076922,2003,2,12,9000,49407,368626,528556
1201,1201,2003-02-13,건고추,5220,0.0884615384615384,-5.752564102564103,5.757692307692308,37.0,57.08205128205128,5.835897435897436,2.582051282051282,13.49909090909091,7.865384615384615,0.7576923076923077,2003,2,13,9000,49407,368626,528556
1202,1202,2003-02-14,건고추,5220,2.0564102564102567,-3.261538461538461,8.475641025641027,29.46153846153846,58.1051282051282,4.507692307692308,1.7153846153846155,14.405,8.533333333333333,2.2974358974358973,2003,2,14,9000,49407,368626,528556
1203,1203,2003-02-15,건고추,5220,3.491025641025641,-1.7576923076923077,8.700000000000001,31.91025641025641,58.116666666666674,3.41025641025641,1.2525641025641026,8.225,3.362820512820513,2.8602564102564103,2003,2,15,9000,49407,368626,528556
1204,1204,2003-02-16,건고추,5220,4.271794871794872,-0.6179487179487179,10.107692307692307,30.67948717948718,53.779487179487184,5.341025641025642,2.2884615384615383,13.17318181818182,7.503846153846153,3.91025641025641,2003,2,16,9000,49407,368626,528556
1205,1205,2003-02-17,건고추,5220,3.214102564102564,-2.935897435897436,10.817948717948717,34.782051282051285,64.8025641025641,4.107692307692307,1.4961538461538462,13.671363636363637,8.073076923076924,3.4987179487179483,2003,2,17,9000,49407,368626,528556
1206,1206,2003-02-18,건고추,5220,3.8923076923076927,-1.1730769230769231,9.714102564102564,41.32051282051282,66.52692307692308,4.2615384615384615,1.614102564102564,10.425454545454546,5.742307692307692,3.965384615384616,2003,2,18,9000,49407,368626,528556
1207,1207,2003-02-19,건고추,5220,3.0230769230769234,0.1692307692307692,7.1,50.67948717948718,71.36923076923077,6.496153846153846,2.6782051282051285,6.580909090909091,2.825641025641026,3.341025641025641,2003,2,19,9000,49407,368626,528556
1208,1208,2003-02-20,건고추,5220,2.167948717948718,-2.267948717948718,7.911538461538462,31.78205128205128,59.034615384615385,5.466666666666667,2.216666666666667,15.447272727272727,8.71025641025641,3.75,2003,2,20,9000,49407,368626,528556
1209,1209,2003-02-21,건고추,5220,3.75,-1.4564102564102563,7.762820512820513,47.756410256410255,66.46923076923078,4.388461538461539,1.926923076923077,5.780454545454545,0.9371794871794872,3.065384615384615,2003,2,21,9000,49407,368626,528556
1210,1210,2003-02-22,건고추,5220,4.852564102564102,3.0397435897435896,6.512820512820513,71.85897435897436,87.24487179487178,5.555128205128205,2.68974358974359,1.2613636363636365,0.0089743589743589,4.287179487179487,2003,2,22,9000,49407,368626,528556
1211,1211,2003-02-23,건고추,5220,3.8461538461538463,2.843589743589744,5.257692307692308,72.26923076923077,81.76410256410257,4.373076923076924,2.2256410256410257,2.769090909090909,0.023076923076923,4.002564102564103,2003,2,23,9000,49407,368626,528556
1212,1212,2003-02-24,건고추,5220,3.96025641025641,1.1371794871794871,8.01153846153846,55.11538461538461,75.71794871794872,5.139743589743589,2.264102564102564,9.195454545454544,4.273076923076923,4.9423076923076925,2003,2,24,9000,49407,368626,528556
1213,1213,2003-02-25,건고추,5240,4.351282051282051,-0.3974358974358974,10.464102564102564,38.51282051282051,68.83461538461539,3.8333333333333335,1.4448717948717948,14.872272727272728,7.7987179487179485,5.357692307692307,2003,2,25,9000,49407,368626,528556
1214,1214,2003-02-26,건고추,5360,5.307692307692308,1.7628205128205128,10.66153846153846,44.07692307692308,70.69487179487179,4.984615384615385,1.7705128205128204,8.17909090909091,3.1615384615384614,5.485897435897436,2003,2,26,9000,49407,368626,528556
1215,1215,2003-02-27,건고추,5380,4.514102564102564,-0.3102564102564103,10.303846153846154,42.64102564102564,66.81153846153846,5.128205128205129,2.2897435897435896,13.31590909090909,6.757692307692308,5.356410256410257,2003,2,27,9000,49407,368626,528556
1216,1216,2003-02-28,건고추,5400,5.589743589743589,-0.2064102564102563,10.971794871794872,41.256410256410255,62.633333333333326,4.585897435897436,2.08974358974359,12.967727272727274,6.335897435897436,6.105128205128205,2003,2,28,9000,49407,368626,528556
1217,1217,2002-06-01,건고추,5440,20.675641025641028,15.83846153846154,27.243589743589745,37.35897435897436,66.01282051282051,5.2987179487179485,2.2346153846153847,20.420454545454547,8.485897435897435,26.114102564102566,2002,6,1,14410,55174,473083,763392
1218,1218,2002-06-02,건고추,5440,20.48333333333333,14.657692307692306,27.53333333333333,40.58974358974359,67.21153846153847,4.802564102564103,1.6782051282051282,22.169545454545457,9.54102564102564,26.24102564102564,2002,6,2,14410,55174,473083,763392
1219,1219,2002-06-03,건고추,5440,20.875641025641023,14.88205128205128,27.56538461538461,39.03846153846154,65.73717948717949,4.228205128205128,1.6038461538461537,24.250454545454545,9.94102564102564,27.30512820512821,2002,6,3,14410,55174,473083,763392
1220,1220,2002-06-04,건고추,5400,21.35384615384616,15.692307692307692,27.90384615384616,36.21794871794872,62.64871794871795,3.729487179487179,1.4205128205128206,17.512727272727272,7.046153846153847,25.91923076923077,2002,6,4,14410,55174,473083,763392
1221,1221,2002-06-05,건고추,5400,22.40128205128205,16.184615384615388,29.047435897435896,38.46153846153846,62.72435897435897,3.97051282051282,1.546153846153846,20.04272727272728,9.094871794871796,27.797435897435896,2002,6,5,14410,55174,473083,763392
1222,1222,2002-06-06,건고추,5400,23.28717948717949,16.7,30.347435897435897,34.03846153846154,60.95384615384615,3.911538461538462,1.594871794871795,23.03772727272727,10.894871794871792,29.50897435897436,2002,6,6,14410,55174,473083,763392
1223,1223,2002-06-07,건고추,5400,23.72692307692308,16.798717948717947,30.90769230769231,32.67948717948718,59.15769230769231,4.7987179487179485,1.984615384615385,24.975454545454543,11.255128205128203,30.293589743589745,2002,6,7,14410,55174,473083,763392
1224,1224,2002-06-08,건고추,5340,21.96666666666667,17.225641025641025,27.78333333333333,44.01282051282051,66.53589743589744,5.080769230769231,2.1487179487179486,18.91772727272728,7.846153846153846,28.09102564102564,2002,6,8,14410,55174,473083,763392
1225,1225,2002-06-09,건고추,5340,21.798717948717947,16.007692307692306,28.08717948717949,38.12820512820513,64.32051282051282,4.894871794871795,2.014102564102564,23.17090909090909,9.50897435897436,28.81410256410257,2002,6,9,14410,55174,473083,763392
1226,1226,2002-06-10,건고추,5340,22.15897435897436,17.174358974358974,26.81410256410257,54.76923076923077,77.03333333333333,6.530769230769231,2.843589743589744,11.099545454545456,3.632051282051282,24.932051282051283,2002,6,10,14410,55174,473083,763392
1227,1227,2002-06-11,건고추,5240,21.925641025641028,15.82051282051282,27.297435897435896,27.384615384615383,62.93205128205128,6.264102564102564,2.7564102564102564,22.966363636363635,8.985897435897435,24.33333333333333,2002,6,11,14410,55174,473083,763392
1228,1228,2002-06-12,건고추,5240,20.10128205128205,13.207692307692309,27.187179487179485,32.42307692307692,65.12820512820512,5.63076923076923,2.2846153846153845,15.04681818181818,7.53974358974359,21.96282051282051,2002,6,12,14410,55174,473083,763392
1229,1229,2002-06-13,건고추,5240,20.10897435897436,15.967948717948715,25.33333333333333,43.05128205128205,69.08333333333333,5.274358974358974,2.27948717948718,21.83681818181818,8.944871794871796,24.13589743589744,2002,6,13,14410,55174,473083,763392
1230,1230,2002-06-14,건고추,5240,19.51794871794872,14.34102564102564,25.24230769230769,41.34615384615385,64.84230769230768,4.707692307692308,2.108974358974359,24.10636363636364,10.51153846153846,24.693589743589744,2002,6,14,14410,55174,473083,763392
1231,1231,2002-06-15,건고추,5240,19.34871794871795,15.20897435897436,24.657692307692308,45.52564102564103,69.36153846153846,3.6102564102564094,1.3615384615384616,14.735454545454546,5.658974358974358,22.803846153846155,2002,6,15,14410,55174,473083,763392
1232,1232,2002-06-16,건고추,5240,20.685897435897434,15.23076923076923,26.743589743589745,41.69230769230769,67.32692307692308,3.738461538461539,1.435897435897436,22.83,9.255128205128203,25.76410256410256,2002,6,16,14410,55174,473083,763392
1233,1233,2002-06-17,건고추,5240,21.652564102564103,16.59871794871795,27.666666666666668,42.333333333333336,68.26666666666667,3.842307692307692,1.4,19.85636363636364,8.097435897435897,26.446153846153848,2002,6,17,14410,55174,473083,763392
1234,1234,2002-06-18,건고추,5240,22.45384615384616,16.612820512820512,28.67179487179488,41.55128205128205,67.36923076923077,4.424358974358975,1.7935897435897437,23.66772727272728,10.915384615384616,28.343589743589742,2002,6,18,14410,55174,473083,763392
1235,1235,2002-06-19,건고추,5240,22.683333333333334,18.293589743589745,27.7948717948718,49.85897435897436,71.36282051282052,5.047435897435897,2.037179487179487,14.530454545454546,5.46025641025641,26.51666666666667,2002,6,19,14410,55174,473083,763392
1236,1236,2002-06-20,건고추,5240,22.35384615384616,18.943589743589744,27.262820512820515,55.41025641025641,75.43076923076923,4.884615384615385,1.9756410256410253,17.617272727272727,6.811538461538461,26.120512820512825,2002,6,20,14410,55174,473083,763392
1237,1237,2002-06-21,건고추,5240,22.57051282051282,17.894871794871793,28.24871794871795,42.32051282051282,67.33717948717948,5.017948717948718,2.0884615384615386,23.265454545454546,10.316666666666666,28.134615384615383,2002,6,21,14410,55174,473083,763392
1238,1238,2002-06-22,건고추,5240,21.048717948717947,17.456410256410255,25.69871794871795,49.80769230769231,65.86794871794872,5.473076923076923,2.9307692307692306,21.47272727272728,8.198717948717949,26.17051282051282,2002,6,22,14410,55174,473083,763392
1239,1239,2002-06-23,건고추,5240,17.885897435897434,16.116666666666667,20.32948717948718,64.52564102564102,78.17435897435898,4.937179487179487,2.548717948717949,4.987272727272727,0.4294871794871794,19.262820512820515,2002,6,23,14410,55174,473083,763392
1240,1240,2002-06-24,건고추,5240,16.02948717948718,14.798717948717949,17.361538461538462,68.52564102564102,80.27692307692308,6.444871794871795,3.806410256410256,4.288636363636363,0.182051282051282,16.58974358974359,2002,6,24,14410,55174,473083,763392
1241,1241,2002-06-25,건고추,5240,17.638461538461538,13.76923076923077,22.20897435897436,46.88461538461539,64.78589743589744,5.588461538461538,2.9115384615384614,16.682727272727274,5.5948717948717945,19.284615384615385,2002,6,25,14410,55174,473083,763392
1242,1242,2002-06-26,건고추,5240,17.898717948717948,11.74102564102564,24.27435897435897,38.1025641025641,62.75128205128205,4.296153846153847,1.8974358974358967,25.815,11.114102564102565,22.66923076923077,2002,6,26,14410,55174,473083,763392
1243,1243,2002-06-27,건고추,5240,19.14743589743589,12.243589743589745,26.15,36.5,64.12307692307692,4.067948717948718,1.6051282051282052,27.24681818181818,11.876923076923076,25.07435897435897,2002,6,27,14410,55174,473083,763392
1244,1244,2002-06-28,건고추,5240,20.39102564102564,13.523076923076925,27.24230769230769,35.243589743589745,63.82948717948717,4.447435897435897,1.7833333333333332,25.11409090909091,11.523076923076925,26.334615384615383,2002,6,28,14410,55174,473083,763392
1245,1245,2002-06-29,건고추,5240,21.47051282051282,14.596153846153848,27.53717948717949,43.92307692307692,65.72948717948718,4.385897435897436,1.993589743589744,21.10181818181818,8.837179487179487,26.43076923076923,2002,6,29,14410,55174,473083,763392
1246,1246,2002-06-30,건고추,5240,21.914102564102564,18.869230769230768,25.666666666666668,58.65384615384615,73.88974358974359,3.83974358974359,1.7179487179487178,10.417727272727271,3.0128205128205128,24.77307692307692,2002,6,30,14410,55174,473083,763392
1247,1247,2001-08-11,건고추,6050,23.128,20.446666666666665,26.18133333333333,55.88,72.34,4.289333333333333,1.921333333333333,8.87,3.057333333333333,25.22,2001,8,11,6000,13800,582501,968188
1248,1248,2001-08-12,건고추,6050,22.794666666666664,20.164,26.08533333333333,57.41333333333333,72.004,4.994666666666667,2.569333333333333,9.376363636363635,3.2186666666666666,24.324,2001,8,12,6000,13800,582501,968188
1249,1249,2001-08-13,건고추,6050,23.676,20.776,27.10533333333333,62.74666666666667,77.65866666666666,4.82,2.337333333333333,10.18,3.453333333333333,25.262666666666668,2001,8,13,6000,13800,582501,968188
1250,1250,2001-08-14,건고추,6050,24.904,21.85333333333333,29.164,64.85333333333334,81.04666666666667,3.932,1.42,12.848636363636365,4.8293333333333335,27.05333333333333,2001,8,14,6000,13800,582501,968188
1251,1251,2001-08-15,건고추,6100,25.313333333333333,22.548,29.45866666666667,64.24,81.84133333333334,3.5880000000000005,1.288,10.649090909090908,4.418666666666667,27.286666666666665,2001,8,15,6000,13800,582501,968188
