,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러),소비자물가총지수,인플레이션 반영가
421,2001-02-21,건고추,5720,4.873333333333333,1.0293333333333334,9.305333333333332,59.52,77.48533333333333,3.750666666666667,1.4253333333333331,5.125454545454545,1.4946666666666666,4.556410256410256,2001,2,21,400,1956,297100,484531,65.7,87.06240487062405
422,2001-02-22,건고추,5720,5.806666666666667,-0.0679999999999999,14.702666666666667,33.89333333333333,69.04799999999999,3.724,1.4533333333333334,14.722272727272726,7.784,6.51025641025641,2001,2,22,400,1956,297100,484531,65.7,87.06240487062405
423,2001-02-23,건고추,5720,4.469333333333333,1.2413333333333332,7.222666666666667,65.73333333333333,83.31466666666667,5.632,2.464,1.703181818181818,0.0613333333333333,4.105128205128205,2001,2,23,400,1956,297100,484531,65.7,87.06240487062405
424,2001-02-24,건고추,5720,1.7933333333333332,-0.6786666666666666,4.426666666666667,59.013333333333335,78.55066666666667,6.373333333333333,3.321333333333333,4.003181818181818,0.4053333333333333,2.7,2001,2,24,400,1956,297100,484531,65.7,87.06240487062405
425,2001-02-25,건고추,5720,-0.0546666666666666,-4.261333333333334,4.738666666666666,29.4,50.69733333333333,6.6,3.124,17.893636363636364,9.692,2.0666666666666664,2001,2,25,400,1956,297100,484531,65.7,87.06240487062405
426,2001-02-26,건고추,5720,1.3706666666666667,-4.665333333333333,8.825333333333333,28.986666666666668,59.22,3.828,1.4773333333333334,15.234090909090908,8.170666666666666,2.7897435897435896,2001,2,26,400,1956,297100,484531,65.7,87.06240487062405
427,2001-02-27,건고추,5720,3.694666666666667,-2.7226666666666666,9.894666666666668,39.21333333333333,70.46933333333332,4.658666666666666,1.6546666666666665,6.8559090909090905,2.8506666666666667,3.282051282051282,2001,2,27,400,1956,297100,484531,65.7,87.06240487062405
428,2001-02-28,건고추,5720,5.572,2.8466666666666667,10.2,56.906666666666666,76.804,5.758666666666667,2.501333333333333,10.112727272727271,5.005333333333333,6.430769230769231,2001,2,28,400,1956,297100,484531,65.7,87.06240487062405
429,2000-06-28,건고추,5160,22.69333333333333,18.616,28.048,54.82666666666667,76.68,4.504,1.752,21.566190476190474,7.457333333333333,26.02,2000,6,28,0,0,1185036,1968246,63.2,81.64556962025316
430,2000-06-29,건고추,5160,22.19333333333333,18.468,26.312,60.54666666666667,79.01333333333334,5.217333333333333,2.010666666666667,13.343333333333332,3.138666666666667,24.594666666666665,2000,6,29,0,0,1185036,1968246,63.2,81.64556962025316
431,2000-06-30,건고추,5180,23.446666666666665,20.444,27.448,67.66666666666667,82.96933333333332,5.193333333333333,2.025333333333333,13.655238095238095,2.896,25.416,2000,6,30,0,0,1185036,1968246,63.2,81.9620253164557
432,2000-06-01,건고추,5020,18.788,13.254666666666669,25.15333333333333,47.96,72.01866666666666,5.129333333333333,1.7053333333333334,22.045,8.808,23.388,2000,6,1,0,0,1185036,1968246,63.2,79.43037974683544
433,2000-06-02,건고추,5020,19.87333333333333,15.202666666666667,25.550666666666665,54.653333333333336,74.55199999999999,4.310666666666667,1.4693333333333334,16.977272727272727,5.02,23.78,2000,6,2,0,0,1185036,1968246,63.2,79.43037974683544
434,2000-06-03,건고추,5020,20.633333333333333,16.483999999999998,26.088,53.57333333333333,74.03333333333333,5.264,1.834666666666667,15.335454545454546,3.6586666666666665,24.22533333333333,2000,6,3,0,0,1185036,1968246,63.2,79.43037974683544
435,2000-06-04,건고추,5020,21.430666666666667,15.090666666666666,28.864,25.44,56.91066666666667,5.030666666666667,1.7733333333333334,24.28727272727273,10.077333333333332,26.262666666666668,2000,6,4,0,0,1185036,1968246,63.2,79.43037974683544
436,2000-06-05,건고추,5020,21.750666666666667,13.921333333333331,29.865333333333336,26.12,52.91866666666667,5.770666666666667,1.9586666666666668,26.41909090909091,11.457333333333333,26.928,2000,6,5,0,0,1185036,1968246,63.2,79.43037974683544
437,2000-06-06,건고추,5060,22.358666666666668,14.609333333333334,29.50133333333333,25.066666666666663,48.44933333333333,6.488,2.412,26.951818181818183,12.036,27.62933333333333,2000,6,6,0,0,1185036,1968246,63.2,80.0632911392405
438,2000-06-07,건고추,5060,22.018666666666668,16.06,28.973333333333333,28.64,51.388,5.778666666666666,2.176,23.30136363636364,8.948,27.109333333333336,2000,6,7,0,0,1185036,1968246,63.2,80.0632911392405
439,2000-06-08,건고추,5060,19.372,15.350666666666664,24.082666666666668,44.48,69.86266666666667,5.414666666666667,1.9066666666666667,8.509545454545453,0.884,21.894666666666662,2000,6,8,0,0,1185036,1968246,63.2,80.0632911392405
440,2000-06-09,건고추,5060,18.06,14.707999999999998,22.854666666666667,57.72,76.348,5.794666666666667,2.1626666666666665,16.435,4.1946666666666665,21.89333333333333,2000,6,9,0,0,1185036,1968246,63.2,80.0632911392405
441,2000-06-10,건고추,5060,17.682666666666666,14.941333333333333,21.56266666666667,62.72,78.55333333333333,4.770666666666667,1.834666666666667,11.961363636363636,2.268,20.770666666666667,2000,6,10,0,0,1185036,1968246,63.2,80.0632911392405
442,2000-06-11,건고추,5060,18.598666666666663,14.992,23.76,52.946666666666665,74.636,5.010666666666666,1.7346666666666666,17.940454545454546,4.930666666666667,22.534666666666663,2000,6,11,0,0,1185036,1968246,63.2,80.0632911392405
443,2000-06-12,건고추,5060,18.548,13.753333333333334,24.744,40.626666666666665,67.52666666666667,5.036,1.838666666666667,24.139545454545456,8.261333333333333,23.613333333333333,2000,6,12,0,0,1185036,1968246,63.2,80.0632911392405
444,2000-06-13,건고추,5060,19.948,12.82,26.894666666666662,36.84,64.82666666666667,5.885333333333333,2.065333333333333,25.90727272727273,10.906666666666666,25.198666666666668,2000,6,13,0,0,1185036,1968246,63.2,80.0632911392405
445,2000-06-14,건고추,5110,22.113333333333333,16.878666666666668,28.268,34.74666666666667,60.32,6.102666666666667,2.2626666666666666,22.245,9.310666666666666,26.096,2000,6,14,0,0,1185036,1968246,63.2,80.85443037974683
446,2000-06-15,건고추,5110,23.116,16.729333333333333,29.886666666666667,37.84,63.193333333333335,5.110666666666667,1.9613333333333327,21.395,9.288,27.134666666666664,2000,6,15,0,0,1185036,1968246,63.2,80.85443037974683
447,2000-06-16,건고추,5110,22.444,17.606666666666666,27.882666666666665,43.266666666666666,67.24666666666667,4.44,1.409333333333333,13.618636363636364,3.2093333333333334,25.846666666666668,2000,6,16,0,0,1185036,1968246,63.2,80.85443037974683
448,2000-06-17,건고추,5110,22.132,18.177333333333333,27.668,47.2,69.98266666666666,5.354666666666667,1.9693333333333327,18.36863636363637,6.378666666666667,26.834666666666667,2000,6,17,0,0,1185036,1968246,63.2,80.85443037974683
449,2000-06-18,건고추,5120,22.497333333333334,17.067999999999998,29.18933333333333,44.653333333333336,69.224,4.626666666666667,1.6906666666666663,22.27590909090909,9.5,28.325333333333333,2000,6,18,0,0,1185036,1968246,63.2,81.01265822784809
450,2000-06-19,건고추,5120,23.72133333333333,17.536,30.91333333333333,40.64,67.93866666666666,4.811999999999999,1.7573333333333334,23.13090909090909,10.034666666666666,29.398666666666667,2000,6,19,0,0,1185036,1968246,63.2,81.01265822784809
